ID,ModelID,SoundID,ExtendedDisplayInfoID,CreatureModelScale,CreatureModelAlpha,TextureVariation[0],TextureVariation[1],TextureVariation[2],SizeClass,BloodID
2716,192,0,0,0.8,255,HyenaSkinWhite,,,1,0
2717,203,0,0,1,255,DragonSkin1Green,DragonSkin2Green,DragonSkin3Green,3,0
2718,203,0,0,1,255,DragonSkin1Red,DragonSkin2Red,DragonSkin3Red,3,0
2719,203,0,0,1,255,DragonSkin1Bronze,DragonSkin2Bronze,DragonSkin3Bronze,3,0
2720,203,0,0,0.9,255,DragonSkin1Bronze,DragonSkin2Bronze,DragonSkin3Bronze,3,0
2721,77,0,0,1,255,DryadSkinFrost,DryadEyeGlow,ArmorReflect2,1,0
2722,77,0,0,1,255,DryadSkinGreen,DryadEyeGlow,ArmorReflect2,1,0
2287,49,0,836,1,255,,,,1,0
2288,49,0,837,1,255,,,,1,0
2289,214,0,0,1.2,255,DruidTaurenBearSkin,,,1,0
2290,3,0,0,1.2,255,CentaurSkinYellow,,,1,0
2291,3,0,0,1.1,255,CentaurSkinDarkgray,,,1,0
2292,3,0,0,0.9,255,CentaurSkinYellow,,,1,0
2293,3,0,0,1.1,255,CentaurSkinYellow,,,1,0
2294,12,0,0,1.15,255,HarpyRed,,,1,0
2295,12,0,0,1.1,255,HarpyYellow,,,1,0
2296,12,0,0,0.8,255,HarpyIvory,,,1,0
2297,791,0,0,1.2,255,WyvernSkin01,WyvernSkin02,,1,0
2298,791,0,0,1.3,255,WyvernSkin01,WyvernSkin02,,1,0
2299,26,26,0,1.1,255,koboldskinAlbino,,,0,0
2300,82,0,0,1.2,255,TigerSkinBrown,,,1,0
2301,192,0,0,1.2,255,HyenaSkin,,,1,0
2302,69,0,0,1.25,255,RockElementalSkinGray,,,1,0
2303,92,0,0,0.9,255,SilithidFlyerSkinBlue,,,1,0
2304,36,0,0,0.6,255,AurokkSkin,,,1,0
2305,61,0,0,1,255,CarrionBirdSkinBrown,CarrionBirdWingBrown,,0,0
2306,56,0,796,1,255,,,,0,0
2307,173,0,0,1.1,255,SeaTurtleSkinWhite,,,1,0
2308,173,0,0,1.2,255,SeaTurtleSkin,,,1,0
2309,1,0,0,0.75,255,BasiliskSkinWhite,BasiliskCrystalSkin,,1,0
2311,49,0,842,1,255,,,,1,0
2312,49,0,843,1,255,,,,1,0
2313,56,0,844,1,255,,,,1,0
2314,49,0,847,1,255,,,,1,0
2315,50,0,848,1,255,,,,1,0
2316,49,0,849,1,255,,,,1,0
2317,50,0,850,1,255,,,,1,0
2318,49,0,852,1,255,,,,1,0
2319,50,0,851,1,255,,,,1,0
2320,217,0,0,1.5,255,RidingDireWolfSkinLightGrey,DireWolfSkinLightGreyAlpha,,1,0
2321,50,0,854,1,255,,,,1,0
2322,49,0,853,1,255,,,,1,0
2323,49,0,855,1,255,,,,1,0
2324,49,0,856,1,255,,,,1,0
2325,65,0,0,1,255,HorseSkinChessnut,,,1,0
2326,217,0,0,1.5,255,RidingDireWolfSkinReddishBrown,DireWolfSkinReddishBrownAlpha,,1,0
2327,217,0,0,1.5,255,RidingDireWolfSkinDarkGrey,DireWolfSkinDarkGreyAlpha,,1,0
2328,217,0,0,1.5,255,RidingDireWolfSkinBrown,DireWolfSkinDarkBrownAlpha,,1,0
2329,49,0,858,1,255,,,,1,0
2330,50,0,857,1,255,,,,1,0
2331,50,0,860,1,255,,,,1,0
2332,49,0,859,1,255,,,,1,0
2333,50,0,862,1,255,,,,1,0
2335,49,0,861,1,255,,,,1,0
2336,50,0,864,1,255,,,,1,0
2337,49,0,863,1,255,,,,1,0
2338,49,0,865,1,255,,,,1,0
2339,50,0,866,1,255,,,,1,0
2340,49,0,867,1,255,,,,1,0
2341,50,0,868,1,255,,,,1,0
2342,49,0,869,1,255,,,,1,0
2343,49,0,870,1,255,,,,1,0
2344,50,0,872,1,255,,,,1,0
2345,49,0,871,1,255,,,,1,0
2346,215,0,0,1,255,HorseSkinEvil2,,,1,0
2347,49,0,874,1,255,,,,1,0
2348,50,0,873,1,255,,,,1,0
2349,50,0,876,1,255,,,,1,0
2350,49,0,875,1,255,,,,1,0
2351,44,0,0,2,255,WargenSkinBlack,,,1,0
2352,73,0,0,2,255,DireWolfSkinDarkBlack,DireWolfSkinDarkBlackAlpha,,1,0
2353,49,0,879,1.2,255,,,,1,0
2354,49,0,880,1,255,,,,1,0
2355,50,0,881,1,255,,,,1,0
2357,49,0,3265,1,255,,,,1,0
2358,50,0,882,1,255,,,,1,0
2359,50,0,885,1,255,,,,1,0
2360,49,0,884,1,255,,,,1,0
2361,49,0,886,1,255,,,,1,0
2362,50,0,887,1,255,,,,0,0
2363,53,0,888,1,255,,,,1,0
2364,49,0,889,1,255,,,,1,0
2365,50,0,890,1,255,,,,1,0
2366,50,0,891,1,255,,,,1,0
2367,50,0,892,1,255,,,,1,0
2368,49,0,893,1,255,,,,1,0
2369,49,0,894,1,255,,,,1,0
2370,49,0,895,1,255,,,,1,0
2371,49,0,896,1,255,,,,1,0
2372,49,0,897,1,255,,,,1,0
2373,49,0,898,1,255,,,,1,0
2374,50,0,899,1,255,,,,1,0
2375,50,0,900,1,255,,,,0,0
2377,49,0,902,1,255,,,,0,0
2378,83,0,0,1.3,255,BearSkinBrown,,,1,0
2379,50,0,905,1,255,,,,1,0
2380,49,0,906,1,255,,,,1,0
2381,49,0,907,1,255,,,,1,0
2382,49,0,908,1,255,,,,1,0
2383,49,0,909,1,255,,,,1,0
2384,49,0,910,1,255,,,,1,0
2386,50,0,912,1,255,,,,1,0
2387,49,0,913,1,255,,,,1,0
2388,49,0,914,1,255,,,,1,0
2389,49,0,915,1,255,,,,1,0
2390,49,0,916,1,255,,,,1,0
2391,50,0,917,1,255,,,,1,0
2392,49,0,918,1,255,,,,1,0
2393,49,0,919,1,255,,,,1,0
2394,50,0,920,1,255,,,,1,0
2395,49,0,921,1,255,,,,1,0
2396,50,0,922,1,255,,,,1,0
2397,49,0,923,1,255,,,,1,0
2398,50,0,924,1,255,,,,1,0
2399,50,0,925,1,255,,,,1,0
2400,50,0,926,1,255,,,,1,0
2401,50,0,927,1,255,,,,1,0
2402,216,0,0,1,255,RidingHorseSkinBlack,,,1,0
2403,49,0,928,1,255,,,,0,0
2404,216,0,0,1,255,RidingHorseSkinBrown,,,1,0
2405,216,0,0,1,255,RidingHorseSkinChessnut,,,1,0
2407,50,0,929,1,255,,,,0,0
2408,216,0,0,1,255,RidingHorseSkinPalamino,,,1,0
2409,216,0,0,1,255,RidingHorseSkinPinto,,,1,0
2410,216,0,0,1,255,RidingHorseSkinWhite,,,1,0
2411,59,0,677,1,255,,,,1,0
2412,60,0,931,1,255,,,,1,0
2413,52,0,932,1,255,,,,1,0
2414,218,0,0,1,255,ScorpionskinPink,,,0,0
2415,56,0,933,1,255,,,,1,0
2416,55,0,2733,1,255,,,,1,0
2417,53,0,5843,1,255,,,,1,0
2418,219,0,0,0.7,255,,,,1,0
2419,220,0,0,0.7,255,,,,1,0
2420,221,0,0,0.7,255,,,,1,0
2421,222,0,0,1,255,,,,0,0
2422,56,0,601,1,255,,,,1,0
2423,62,0,0,1,255,HydraSkinBlack,,,3,0
2424,63,0,0,1,255,TarantulaSkinOrange,,,1,0
2425,133,0,0,1,255,ThreshadonSkinGray,,,1,0
2426,172,0,0,1,255,LobstrokBlack,,,1,0
2427,55,0,936,1,255,,,,1,0
2428,224,0,0,1,255,SeaLionSkin,,,0,0
2429,67,0,0,2,255,AncientProtectorPurple,,,3,0
2430,67,0,0,3,255,AncientProtectorPurple,,,3,0
2431,67,0,0,4,255,AncientProtectorPurple,,,3,0
2432,25,0,0,1,255,KeeperOfTheGroveSkin2,KeeperLeaves2,,1,0
2433,30,0,0,1,255,MineSpiderSkinSteel,,,1,0
2434,49,0,938,1,255,,,,0,0
2435,49,0,2827,1,255,,,,0,0
2436,49,0,2825,1,255,,,,0,0
2437,82,0,0,0.7,255,TigerSkinBlack,,,1,0
2438,74,0,0,1.05,255,HumanMalePeasantSkindark,,,1,0
2439,88,0,0,0.95,255,HumanMalePeasantSkindark,,,1,0
2440,49,0,940,1,255,,,,1,0
2441,74,0,0,0.95,255,HumanMalePeasantskinblack,,,1,0
2442,88,0,0,1,255,HumanMalePeasantskinblack,,,1,0
2443,50,0,941,1,255,,,,1,0
2444,74,0,0,0.95,255,HumanMalePeasantLightSkin,,,1,0
2445,88,0,0,1.05,255,HumanMalePeasantSkindark,,,1,0
3092,53,0,1380,1,255,,,,1,0
3093,53,0,1381,1,255,,,,1,0
3094,53,0,1382,1,255,,,,1,0
3095,53,0,1383,1,255,,,,1,0
3096,53,0,1384,1,255,,,,1,0
3097,53,0,1387,1,255,,,,1,0
3098,53,0,1388,1,255,,,,1,0
3099,53,0,1389,1,255,,,,1,0
3100,53,0,1390,1,255,,,,1,0
3101,53,0,1391,1,255,,,,1,0
3102,53,0,1393,1,255,,,,1,0
3103,53,0,1395,1,255,,,,1,0
3104,182,0,1346,1,255,,,,1,0
3105,182,0,1347,1,255,,,,1,0
3106,183,0,1348,1,255,,,,1,0
2723,77,0,0,1,255,DryadSkinPurple,DryadEyeGlow,ArmorReflect2,1,0
2725,25,0,0,1,255,KeeperOfTheGroveSkin3,KeeperLeaves2,,1,0
2726,192,0,0,0.8,255,HyenaSkinBlack,,,1,0
2727,68,0,0,1.1,255,BalrogSkinBlue,BalrogWingBlue,,1,0
2728,62,0,0,1,255,HydraSkinBlack,,,3,0
2729,218,0,0,1,255,ScorpionskinGolden,,,0,0
2730,218,0,0,0.9,255,ScorpionskinBlue,,,0,0
2731,218,0,0,1.2,255,ScorpionskinBlue,,,0,0
2732,218,0,0,1,255,ScorpionskinYellow,,,0,0
2733,49,0,1117,1,255,,,,1,0
2734,186,0,1118,1,255,,,,1,0
2735,185,0,1119,1,255,,,,0,0
2736,229,0,0,1,255,RidingRamSkinGrey,RamSkinGreyAlpha,,1,0
2737,37,0,0,1,255,SuccubusSkinBlue,,,1,0
2738,59,0,1121,1,255,,,,0,0
2739,59,0,1122,1,255,,,,0,0
2740,51,0,1120,1,255,,,,0,0
2741,38,0,0,1.1,255,TallStriderSkinGray,,,1,0
2742,191,0,0,0.9,255,ThunderBeastSkinLightBrown,,,3,0
2743,1,0,0,1,255,BasiliskSkinRed,BasiliskCrystalSkin,,1,0
2744,1,0,0,1.25,255,BasiliskSkinRed,BasiliskCrystalSkin,,1,0
2764,191,0,0,1.1,255,ThunderBeastSkinLightBrown,,,3,0
2765,218,0,0,1.1,255,ScorpionskinGolden,,,0,0
2766,218,0,0,1.2,255,ScorpionskinGolden,,,0,0
2767,27,0,0,1.25,255,KotoBeastSkinBrown,,,3,0
2768,27,0,0,1.25,255,KotoBeastSkinGray,,,3,0
2784,229,0,0,1,255,RidingRamSkinBlack,RamSkinBlackAlpha,,1,0
2785,229,0,0,1,255,RidingRamSkinBrown,RamSkinBrownAlpha,,1,0
2786,229,0,0,1,255,RidingRamSkinWhite,RamSkinWhiteAlpha,,1,0
2787,229,0,0,1,255,RidingRamSkinBlue,RamSkinBlueAlpha,,1,0
2788,56,0,1125,1,255,,,,0,0
2789,57,0,1124,1,255,,,,0,0
2790,53,0,1126,1,255,,,,1,0
2810,57,0,1127,1,255,,,,1,0
2811,58,0,1128,1,255,,,,1,0
2830,215,0,0,1,168,HorseSkinEvil2,,,1,0
2831,59,0,1144,1,255,,,,0,0
2832,2,0,0,1.75,255,BogBeastSkinDiseased,BogBeastSkinDiseasedAlpha,,-1,0
2833,217,0,0,1,255,DireWolfSkinLightGrey,,,1,1
2834,37,0,0,1,255,SuccubusSkinDarkviolet,,,1,0
2835,172,0,0,0.7,255,LobstrokblueGreen,,,1,0
2836,133,0,0,1,255,ThreshadonSkinAqua,,,1,0
2837,62,1108,0,2,255,HydraSkinSilver,,,3,0
2838,161,0,0,2,255,PrarieDog,,,1,0
2850,137,0,0,1.2,255,CrocodileSkinAlbino,,,0,0
2851,230,0,0,1,255,SharkSkinBlue,,,2,0
2852,57,0,1164,1,255,,,,0,0
2853,57,0,1165,1,255,,,,0,0
2854,57,0,1166,1,255,,,,0,0
2855,57,0,1167,1,255,,,,0,0
2856,57,0,1168,1,255,,,,0,0
2857,57,0,1169,1,255,,,,0,0
2858,58,0,1170,1,255,,,,0,0
2859,57,0,1171,1,255,,,,0,0
2860,57,0,1172,1,255,,,,0,0
2861,58,0,1173,1,255,,,,0,0
2862,57,0,1174,1,255,,,,0,0
2863,58,0,1175,1,255,,,,0,0
2864,218,0,0,0.75,255,ScorpionskinBlack,,,0,0
2865,56,0,1176,1,255,,,,0,0
2866,56,0,1177,1,255,,,,0,0
2867,56,0,1178,1,255,,,,0,0
2868,83,0,0,1.2,255,BearSkinBlue,,,1,0
2869,50,0,1179,1,255,,,,0,0
2870,51,0,1180,1,255,,,,1,0
2871,53,0,1181,1,255,,,,1,0
2872,182,0,1182,1,255,,,,0,0
2873,57,0,1183,1,255,,,,1,0
2874,58,0,1184,1,255,,,,1,0
2100,59,0,683,1,255,,,,1,0
2101,59,0,693,1,255,,,,1,0
2102,59,0,713,1,255,,,,1,0
2103,59,0,717,1,255,,,,1,0
2104,59,0,678,1,255,,,,1,0
2105,59,0,720,1,255,,,,1,0
2106,59,0,725,1,255,,,,1,0
2107,60,0,708,1,255,,,,1,0
2108,60,0,691,1,255,,,,1,0
2109,60,0,686,1,255,,,,1,0
2110,60,0,680,1,255,,,,1,0
2111,60,0,707,1,255,,,,1,0
2112,60,0,721,1,255,,,,1,0
2113,60,0,718,1,255,,,,1,0
2114,60,0,697,1,255,,,,1,0
2115,60,0,724,1,255,,,,1,0
2116,60,0,692,1,255,,,,1,0
2117,60,0,699,1,255,,,,1,0
2118,60,0,694,1,255,,,,1,0
2119,60,0,696,1,255,,,,1,0
2120,60,0,709,1,255,,,,1,0
2121,60,0,723,1,255,,,,1,0
2122,60,0,722,1,255,,,,1,0
2123,60,0,712,1,255,,,,1,0
2124,60,0,704,1,255,,,,1,0
2125,60,0,705,1,255,,,,1,0
2126,60,0,687,1,255,,,,1,0
2127,60,0,689,1,255,,,,1,0
2128,59,0,728,1,255,,,,1,0
2129,59,0,729,1,255,,,,1,0
2130,59,0,730,1,255,,,,1,0
2131,59,0,731,1,255,,,,1,0
2132,60,0,727,1,255,,,,1,0
2133,60,0,726,1,255,,,,1,0
2134,57,0,2526,1,255,,,,1,0
2135,57,0,2525,1,255,,,,1,0
2136,57,0,2524,1,255,,,,1,0
2137,57,0,736,1,255,,,,1,0
2138,57,0,2523,1,255,,,,1,0
2139,57,0,738,1,255,,,,1,0
2140,59,0,740,1,255,,,,1,0
2141,59,0,739,1,255,,,,1,0
2142,53,0,368,1,255,,,,1,0
2143,12,0,0,1,255,HarpyBlack,,,1,0
2144,49,0,742,1,255,,,,0,0
2145,49,0,744,1,255,,,,0,0
2146,49,0,745,1,255,,,,0,0
2147,49,0,746,1,255,,,,0,0
2148,49,0,743,1,255,,,,0,0
2149,49,0,747,1,255,,,,0,0
2150,49,0,748,1,255,,,,0,0
2151,49,0,749,1,255,,,,0,0
2152,26,26,0,1.2,255,koboldskinNormal,,,0,0
2153,26,26,0,1.3,255,koboldskinNormal,,,0,0
2154,791,0,0,0.7,255,WyvernSkin01,WyvernSkin02,,1,0
2155,791,0,0,0.85,255,WyvernSkin01,WyvernSkin02,,1,0
2156,791,0,0,0.9,255,WyvernSkin01,WyvernSkin02,,1,0
2157,791,0,0,1.1,255,WyvernSkin01,WyvernSkin02,,1,0
2158,175,0,0,1.25,255,FaerieDragon,faeriewing,,-1,0
2160,25,0,0,1.1,255,KeeperOfTheGroveSkin,KeeperLeaves2,,1,0
2161,194,0,0,1.3,255,WapitiSkinBrown,,,1,0
2162,12,0,0,1.2,255,HarpyBlack,,,1,0
2163,12,0,0,1.3,255,HarpyBlack,,,1,0
2164,12,0,0,1.4,255,HarpyBlack,,,1,0
2165,12,0,0,1.5,255,HarpyBlack,,,1,0
2166,12,0,0,1,255,HarpyRed,,,1,0
2167,12,0,0,1.2,255,HarpyRed,,,1,0
2168,141,0,0,2.25,255,EntSkinDead,,,2,0
2169,69,0,0,0.7,255,RockElementalSkinBlack,,,1,0
2170,69,0,0,0.85,255,RockElementalSkinBlack,,,1,0
2171,160,0,0,1,255,FireElementalSkin,,,1,0
2172,160,0,0,0.75,255,FireElementalSkin,,,-1,0
2173,1,0,0,0.5,255,BasiliskSkinBlack,BasiliskCrystalSkin,,1,0
2174,1,0,0,1.25,255,BasiliskSkinBlack,BasiliskCrystalSkin,,-1,0
2175,1,0,0,0.75,255,BasiliskSkinBlack,BasiliskCrystalSkin,,-1,0
2176,165,0,0,1,255,WhiteSkin,,,0,0
2177,178,0,0,1,255,Cockroach,,,-1,0
2178,60,0,750,1,255,,,,1,0
2179,191,0,0,0.9,255,ThunderBeastSkinLightBrown,,,3,0
2180,182,0,751,1,255,,,,1,0
2181,49,0,752,1,255,,,,1,0
2182,56,0,753,1,255,,,,1,0
2183,56,0,754,1,255,,,,1,0
2184,182,0,755,1,255,,,,1,0
2185,212,0,0,1,255,UnicornSkinEvil,,,1,0
2186,212,0,0,1,255,UnicornSkinIvory,,,0,0
2187,212,0,0,1,255,UnicornSkinBrownZebra,,,1,0
2188,212,0,0,1,255,UnicornSkinIvory,,,1,0
2189,212,0,0,1,255,UnicornSkinPurpleZebra,,,1,0
2190,212,0,0,1,255,UnicornSkinZebra,,,1,0
2191,56,0,756,1,255,,,,0,0
2192,55,0,757,1,255,,,,1,0
2193,198,0,0,1,255,GiraffeSkinSpotted,,,1,0
2194,191,0,0,0.5,255,ThunderBeastSkinRed,,,3,0
2195,191,0,0,0.65,255,ThunderBeastSkinRed,,,3,0
2196,56,0,758,1,255,,,,0,0
2197,56,0,760,1,255,,,,0,0
2198,56,0,759,1,255,,,,0,0
2199,56,0,762,1,255,,,,0,0
2200,56,0,763,1,255,,,,0,0
2201,56,0,764,1,255,,,,0,0
2202,56,0,765,1,255,,,,0,0
2203,56,0,766,1,255,,,,0,0
2204,50,0,767,1,255,,,,0,0
2205,56,0,768,1,255,,,,0,0
2206,56,0,769,1,255,,,,0,0
2207,56,0,770,1,255,,,,0,0
2208,56,0,771,1,255,,,,0,0
2209,56,0,772,1,255,,,,0,0
2210,56,0,773,1,255,,,,0,0
2211,56,0,774,1,255,,,,0,0
2212,56,0,775,1,255,,,,0,0
2213,56,0,776,1,255,,,,0,0
2214,56,0,777,1,255,,,,0,0
2215,56,0,778,1,255,,,,0,0
2216,56,0,779,1,255,,,,0,0
2217,56,0,780,1,255,,,,0,0
2218,56,0,761,1,255,,,,0,0
2219,56,0,781,1,255,,,,0,0
2220,56,0,782,1,255,,,,0,0
2221,56,0,783,1,255,,,,0,0
2222,56,0,784,1,255,,,,0,0
2223,56,0,785,1,255,,,,0,0
2224,56,0,786,1,255,,,,0,0
2225,56,0,788,1,255,,,,0,0
2226,56,0,789,1,255,,,,0,0
2227,56,0,790,1,255,,,,0,0
2228,56,0,791,1,255,,,,0,0
2229,56,0,792,1,255,,,,0,0
2230,56,0,793,1,255,,,,0,0
2231,56,0,787,1,255,,,,0,0
2232,56,0,794,1,255,,,,0,0
2233,56,0,795,1,255,,,,0,0
2234,84,0,0,1,255,StoneGolemSkinSand,,,1,0
2236,81,0,0,0.3,255,SlimeSkinGreen,,,1,0
2237,197,0,0,0.9,255,GazelleSkinOrange,,,1,0
2238,197,0,0,0.5,255,GazelleSkinStriped,,,1,0
2239,132,0,0,0.5,255,CrabSkinSaphire,,,0,0
2240,310,0,0,1,255,BloodElfFemaleMage,BloodElfFemaleHairSkin,,0,0
2241,55,0,800,1,255,,,,1,0
2242,55,0,811,1,255,,,,1,0
2243,55,0,835,1,255,,,,1,0
2244,55,0,832,1,255,,,,1,0
2245,55,0,805,1,255,,,,1,0
2246,55,0,829,1,255,,,,1,0
2247,55,0,806,1,255,,,,1,0
2248,55,0,815,1,255,,,,1,0
2249,55,0,827,1,255,,,,1,0
2250,55,0,798,1,255,,,,1,0
2251,55,0,801,1,255,,,,1,0
2252,55,0,834,1,255,,,,1,0
2253,55,0,804,1,255,,,,1,0
2254,55,0,813,1,255,,,,1,0
2255,55,0,799,1,255,,,,1,0
2256,55,0,808,1,255,,,,1,0
2257,55,0,825,1,255,,,,1,0
2258,55,0,824,1,255,,,,1,0
2259,55,0,807,1,255,,,,1,0
2260,55,0,831,1,255,,,,1,0
2261,55,0,797,1,255,,,,1,0
2262,55,0,833,1,255,,,,1,0
2263,55,0,826,1,255,,,,1,0
2264,55,0,822,1,255,,,,1,0
2265,55,0,817,1,255,,,,1,0
2266,55,0,820,1,255,,,,1,0
2267,55,0,809,1,255,,,,1,0
2268,55,0,803,1,255,,,,1,0
2269,55,0,814,1,255,,,,1,0
2270,55,0,816,1,255,,,,1,0
2271,55,0,828,1,255,,,,1,0
2272,55,0,819,1,255,,,,1,0
2273,55,0,830,1,255,,,,1,0
2274,55,0,821,1,255,,,,1,0
2275,55,0,802,1,255,,,,1,0
2276,55,0,810,1,255,,,,1,0
2277,55,0,823,1,255,,,,1,0
2278,82,0,0,0.3,255,TigerSkinBrown,,,1,0
2279,82,0,0,1.8,255,TigerSkinWhite,,,1,0
2280,176,0,0,1,255,Goblin,,,-1,0
2281,213,0,0,1,255,DruidBearSkin,,,1,0
2283,53,0,838,1,255,,,,1,0
2284,53,0,840,1,255,,,,1,0
2285,53,0,839,1,255,,,,1,0
2286,54,0,841,1,255,,,,1,0
2456,182,0,944,1.05,255,,,,1,0
2457,182,0,944,0.95,255,,,,1,0
2458,55,0,957,1,255,,,,0,0
2459,56,0,961,1,255,,,,0,0
2460,50,0,3535,1,255,,,,1,0
2461,49,0,967,1,255,,,,1,0
2462,49,0,966,1,255,,,,1,0
2463,49,0,964,1,255,,,,1,0
2464,49,0,962,1,255,,,,1,0
2465,49,0,965,1,255,,,,1,0
2466,49,0,953,1,255,,,,1,0
2467,49,0,945,1,255,,,,1,0
2468,49,0,949,1,255,,,,1,0
2469,49,0,955,1,255,,,,1,0
2470,49,0,958,1,255,,,,1,0
2471,49,0,947,1,255,,,,1,0
2472,49,0,951,1,255,,,,1,0
2473,50,0,969,1,255,,,,0,0
2474,50,0,970,1,255,,,,0,0
2475,50,0,963,1,255,,,,0,0
2476,50,0,971,1,255,,,,0,0
2477,50,0,954,1,255,,,,0,0
2478,50,0,972,1,255,,,,0,0
2479,50,0,950,1,255,,,,0,0
2480,50,0,973,1,255,,,,0,0
2481,50,0,959,1,255,,,,0,0
2482,50,0,948,1,255,,,,0,0
2483,50,0,952,1,255,,,,0,0
2484,55,0,1008,1,255,,,,0,0
2485,218,0,0,0.75,255,ScorpionskinBeige,,,0,0
2486,218,0,0,0.9,255,ScorpionskinBeige,,,0,0
2487,218,0,0,0.9,255,ScorpionskinYellow,,,0,0
2488,218,0,0,1,255,ScorpionskinBlack,,,0,0
2489,218,0,0,1.2,255,ScorpionskinRed,,,0,0
2490,771,0,0,1,255,GnomeSpiderTankSkin,GNOMESPIDERTANKREFLECT,,-1,0
2491,218,0,0,1.2,255,ScorpionskinBlack,,,0,0
2492,49,0,988,1,255,,,,1,0
2493,49,0,984,1,255,,,,1,0
2494,50,0,985,1,255,,,,0,0
2495,49,0,989,1,255,,,,1,0
2496,50,0,990,1,255,,,,0,0
2497,50,0,1003,1,255,,,,0,0
2498,49,0,999,1,255,,,,1,0
2499,49,0,1002,1,255,,,,1,0
2500,50,0,1004,1,255,,,,0,0
2501,50,0,987,1,255,,,,0,0
2502,49,0,986,1,255,,,,1,0
2503,50,0,1009,1,255,,,,0,0
2504,49,0,993,1,255,,,,1,0
2505,50,0,983,1,255,,,,0,0
2506,49,0,982,1,255,,,,1,0
2507,49,0,991,1,255,,,,1,0
2508,50,0,994,1,255,,,,1,0
2509,50,0,978,1,255,,,,1,0
2510,49,0,977,1,255,,,,1,0
2511,49,0,1000,1,255,,,,1,0
2512,50,0,976,1,255,,,,0,0
2513,49,0,975,1,255,,,,1,0
2514,49,0,1001,1,255,,,,1,0
2515,50,0,1006,1,255,,,,0,0
2516,50,0,1010,1,255,,,,1,0
2517,49,0,997,1,255,,,,1,0
2518,50,0,995,1,255,,,,0,0
2519,49,0,992,1,255,,,,1,0
2520,49,0,996,1,255,,,,1,0
2521,50,0,1011,1,255,,,,0,0
2522,49,0,998,1,255,,,,1,0
2523,50,0,1012,1,255,,,,1,0
2524,49,0,979,1,255,,,,1,0
2525,50,0,981,1,255,,,,0,0
2526,49,0,980,1,255,,,,1,0
2528,74,0,0,0.95,255,HumanMalePeasantSkindark,,,1,0
2529,56,0,1013,1,255,,,,0,0
2530,55,0,1014,1,255,,,,0,0
2531,49,0,1015,1,255,,,,0,0
2532,51,0,1016,1,255,,,,0,0
2533,69,0,0,1.25,255,RockElementalSkinGray,,,1,0
2534,47,0,0,1,255,DragonSpawnSkin,DragonSpawnBodySkin,,-1,0
2535,49,0,1024,1,255,,,,0,0
2536,30,0,0,0.6,255,MineSpiderSkinJungle,,,1,0
2537,30,0,0,0.65,255,MineSpiderSkinJungle,,,1,0
2538,30,0,0,0.7,255,MineSpiderSkinJungle,,,1,0
2539,30,0,0,0.9,255,MineSpiderSkinJungle,,,1,0
2540,30,0,0,0.6,255,MineSpiderSkinGreen,,,1,0
2541,30,0,0,0.7,255,MineSpiderSkinGreen,,,1,0
2542,63,0,0,0.9,255,TarantulaSkinOrange,,,1,0
2543,63,0,0,0.8,255,TarantulaSkinOrange,,,1,0
2544,63,0,0,0.7,255,TarantulaSkinOrange,,,1,0
2545,63,0,0,0.7,255,TarantulaSkinOrange,,,1,0
3318,50,0,1576,1,255,,,,1,0
3319,50,0,1575,1,255,,,,0,0
3320,50,0,1580,1,255,,,,1,0
3321,50,0,1581,1,255,,,,1,0
3322,49,0,1582,1,255,,,,1,0
3323,50,0,1584,1,255,,,,1,0
3324,49,0,1585,1,255,,,,0,0
3325,49,0,1577,1,255,,,,0,0
3326,49,0,1583,1,255,,,,0,0
3327,49,0,1586,1,255,,,,0,0
3328,49,0,1587,1,255,,,,0,0
3329,50,0,1588,1,255,,,,1,0
3330,50,0,1589,1,255,,,,1,0
3331,49,0,1590,1,255,,,,0,0
3332,49,0,1591,1,255,,,,0,0
3333,49,0,1592,1,255,,,,0,0
3334,49,0,1592,1,255,,,,0,0
3335,50,0,256,1,255,,,,1,0
3336,49,0,1593,1,255,,,,0,0
3337,49,0,1570,1,255,,,,0,0
3338,49,0,1594,1,255,,,,0,0
3339,49,0,1595,1,255,,,,1,0
3340,49,0,54,1,255,,,,0,0
3341,49,0,1597,1,255,,,,1,0
3342,49,0,1598,1,255,,,,0,0
3343,49,0,1602,1,255,,,,0,0
3344,50,0,1601,1,255,,,,1,0
3345,50,0,1596,1,255,,,,1,0
3346,49,0,1603,1,255,,,,0,0
3347,50,0,1571,1,255,,,,0,0
3348,49,0,1574,1,255,,,,0,0
3349,49,0,1605,1,255,,,,1,0
3350,50,0,1606,1,255,,,,0,0
3351,49,0,1599,1,255,,,,0,0
3352,49,0,1607,1,255,,,,0,0
3353,53,0,1604,1,255,,,,1,0
3354,49,0,1608,1,255,,,,0,0
3355,53,0,1609,1,255,,,,0,0
3356,50,0,1610,1,255,,,,1,0
3357,49,0,1612,1,255,,,,0,0
3358,49,0,1611,1,255,,,,0,0
3359,49,0,1614,1,255,,,,0,0
3360,49,0,1613,1,255,,,,0,0
3361,49,0,1616,1,255,,,,0,0
3362,49,0,1615,1,255,,,,0,0
3363,50,0,1617,1,255,,,,1,0
3364,50,0,3349,1,255,,,,0,0
3365,50,0,1619,1,255,,,,0,0
3366,50,0,1621,1,255,,,,1,0
3367,50,0,1620,1,255,,,,1,0
3368,50,0,1622,1,255,,,,1,0
