ID,ModelID,SoundID,ExtendedDisplayInfoID,CreatureModelScale,CreatureModelAlpha,TextureVariation[0],TextureVariation[1],TextureVariation[2],BloodID
3260,50,0,1526,1,255,,,,0
3261,49,0,1528,1,255,,,,0
3262,49,0,1530,1,255,,,,0
3263,49,0,1532,1,255,,,,0
3264,49,0,1553,1,255,,,,0
3265,53,0,1557,1,255,,,,0
3266,49,0,1559,1,255,,,,0
3267,49,0,1558,1,255,,,,0
3268,50,0,1567,1,255,,,,0
3269,50,0,1569,1,255,,,,0
3270,50,0,1531,1,255,,,,0
3271,49,0,1564,1,255,,,,0
3272,49,0,1562,1,255,,,,0
3273,49,0,1563,1,255,,,,0
3274,49,0,1519,1,255,,,,0
3275,49,0,1524,1,255,,,,0
3276,49,0,1525,1,255,,,,0
3277,49,0,1527,1,255,,,,0
3278,49,0,1529,1,255,,,,0
3279,49,0,1572,1,255,,,,0
3280,49,0,1490,1,255,,,,0
3281,49,0,1552,1,255,,,,0
3282,49,0,1491,1,255,,,,0
3283,49,0,1492,1,255,,,,0
3284,49,0,1494,1,255,,,,0
3285,49,0,1555,1,255,,,,0
3286,49,0,1483,1,255,,,,0
3287,50,0,1489,1,255,,,,0
3288,50,0,1554,1,255,,,,0
3289,50,0,1493,1,255,,,,0
3290,50,0,1556,1,255,,,,0
3291,50,0,1484,1,255,,,,0
3292,50,0,1487,1,255,,,,0
3293,310,0,0,1,255,HighElfFemaleMage,HighElfFemaleHairSkin,,0
3294,2,0,0,1,255,BogBeastSkinDesert,,,0
141,1,0,0,1,255,BasiliskSkinGreen,BasiliskCrystalSkin,,0
3295,56,0,1533,1,255,,,,0
3296,56,0,1536,1,255,,,,0
3297,56,0,1537,1,255,,,,0
3298,55,0,1534,1,255,,,,0
3299,55,0,1535,1,255,,,,0
3300,55,0,1520,1,255,,,,0
3301,55,0,1521,1,255,,,,0
3302,55,0,1522,1,255,,,,0
3303,55,0,1538,1,255,,,,0
3304,53,0,1547,1,255,,,,0
3305,53,0,1539,1,255,,,,0
3306,53,0,1540,1,255,,,,0
3307,53,0,1541,1,255,,,,0
3308,53,0,1543,1,255,,,,0
3309,53,0,1549,1,255,,,,0
3310,53,0,1550,1,255,,,,0
3311,54,0,1542,1,255,,,,0
3312,54,0,1548,1,255,,,,0
3313,54,0,1544,1,255,,,,0
3314,182,0,1545,1,255,,,,0
3315,182,0,1546,1,255,,,,0
3316,182,0,1551,1,255,,,,0
3317,49,0,1579,1,255,,,,0
3318,50,0,1576,1,255,,,,0
3319,50,0,1575,1,255,,,,0
3320,50,0,1580,1,255,,,,0
3321,50,0,1581,1,255,,,,0
3322,49,0,1582,1,255,,,,0
3323,50,0,1584,1,255,,,,0
3324,49,0,1585,1,255,,,,0
3325,49,0,1577,1,255,,,,0
3326,49,0,1583,1,255,,,,0
3327,49,0,1586,1,255,,,,0
3328,49,0,1587,1,255,,,,0
3329,50,0,1588,1,255,,,,0
3330,50,0,1589,1,255,,,,0
3331,49,0,1590,1,255,,,,0
3332,49,0,1591,1,255,,,,0
3333,49,0,1592,1,255,,,,0
3334,49,0,1592,1,255,,,,0
3335,50,0,256,1,255,,,,0
3336,49,0,1593,1,255,,,,0
3337,49,0,1570,1,255,,,,0
3338,49,0,1594,1,255,,,,0
3339,49,0,1595,1,255,,,,0
3340,49,0,54,1,255,,,,0
3341,49,0,1597,1,255,,,,0
3342,49,0,1598,1,255,,,,0
3343,49,0,1602,1,255,,,,0
3344,50,0,1601,1,255,,,,0
3345,50,0,1596,1,255,,,,0
3346,49,0,1603,1,255,,,,0
3347,50,0,1571,1,255,,,,0
3348,49,0,1574,1,255,,,,0
3349,49,0,1605,1,255,,,,0
3350,50,0,1606,1,255,,,,0
3351,49,0,1599,1,255,,,,0
3352,49,0,1607,1,255,,,,0
3353,53,0,1604,1,255,,,,0
3354,49,0,1608,1,255,,,,0
3355,53,0,1609,1,255,,,,0
3356,50,0,1610,1,255,,,,0
3357,49,0,1612,1,255,,,,0
3358,49,0,1611,1,255,,,,0
3359,49,0,1614,1,255,,,,0
3360,49,0,1613,1,255,,,,0
3361,49,0,1616,1,255,,,,0
3362,49,0,1615,1,255,,,,0
3363,50,0,1617,1,255,,,,0
3364,50,0,1618,1,255,,,,0
3365,50,0,1619,1,255,,,,0
3366,50,0,1621,1,255,,,,0
3367,50,0,1620,1,255,,,,0
3368,50,0,1622,1,255,,,,0
3369,50,0,1623,1,255,,,,0
3370,49,0,1624,1,255,,,,0
3371,58,0,1625,1,255,,,,0
3372,49,0,1627,1,255,,,,0
3373,49,0,1628,1,255,,,,0
3374,49,0,1626,1,255,,,,0
3375,50,0,1629,1,255,,,,0
3376,49,0,1630,1,255,,,,0
3377,50,0,1632,1,255,,,,0
3378,50,0,1633,1,255,,,,0
3379,50,0,1631,1,255,,,,0
3380,49,0,1634,1,255,,,,0
3381,49,0,1635,1,255,,,,0
3382,49,0,1637,1,255,,,,0
3383,49,0,1636,1,255,,,,0
3384,49,0,1639,1,255,,,,0
3385,2,0,0,0.9,255,BogBeastSkinDesert,,,0
3386,2,0,0,1.2,255,BogBeastSkinDesert,,,0
1643,311,0,0,1,255,HighElfFemaleHunter,HighElfFemaleHairSkin,,0
3387,49,0,1640,1,255,,,,0
3388,53,0,1641,1,255,,,,0
3389,53,0,1642,1,255,,,,0
3390,53,0,1643,1,255,,,,0
3391,53,0,1644,1,255,,,,0
3392,53,0,1645,1,255,,,,0
3393,53,0,1646,1,255,,,,0
3394,53,0,1647,1,255,,,,0
3395,53,0,1648,1,255,,,,0
3396,53,0,1649,1,255,,,,0
3397,53,0,1650,1,255,,,,0
3398,53,0,1652,1,255,,,,0
3399,53,0,1651,1,255,,,,0
3400,53,0,1654,1,255,,,,0
3401,53,0,1653,1,255,,,,0
3407,53,0,1658,1,255,,,,0
3403,53,0,1655,1,255,,,,0
3408,53,0,1659,1,255,,,,0
3405,54,0,1656,1,255,,,,0
3406,53,0,1657,1,255,,,,0
3409,53,0,1663,1,255,,,,0
3410,53,0,1664,1,255,,,,0
3411,53,0,1662,1,255,,,,0
3412,53,0,1665,1,255,,,,0
3413,53,0,1666,1,255,,,,0
3414,53,0,1668,1,255,,,,0
3415,53,0,1669,1,255,,,,0
3416,53,0,1667,1,255,,,,0
3417,53,0,1671,1,255,,,,0
3418,53,0,1670,1,255,,,,0
3419,53,0,1672,1,255,,,,0
3420,53,0,1674,1,255,,,,0
3421,53,0,1673,1,255,,,,0
3422,53,0,1675,1,255,,,,0
3423,53,0,1676,1,255,,,,0
3424,53,0,1679,1,255,,,,0
3425,53,0,1680,1,255,,,,0
3426,53,0,1681,1,255,,,,0
3427,53,0,1683,1,255,,,,0
3428,53,0,1682,1,255,,,,0
3429,53,0,1684,1,255,,,,0
3430,53,0,1685,1,255,,,,0
3431,53,0,1687,1,255,,,,0
3432,53,0,1686,1,255,,,,0
3433,53,0,1689,1,255,,,,0
3434,53,0,1690,1.1,255,,,,0
3435,53,0,1691,1,255,,,,0
3436,53,0,1692,1,255,,,,0
3437,53,0,1688,1,255,,,,0
3438,53,0,1694,1,255,,,,0
3439,53,0,1695,1,255,,,,0
3440,182,0,1698,1,255,,,,0
3441,182,0,1697,1,255,,,,0
3442,59,0,1699,1,255,,,,0
3443,51,0,1700,1,255,,,,0
3444,55,0,1678,1,255,,,,0
3445,56,0,1677,1,255,,,,0
3446,49,0,1702,1,255,,,,0
3447,49,0,1704,1,255,,,,0
3448,50,0,1705,1,255,,,,0
3449,49,0,1703,1,255,,,,0
3450,50,0,1706,1,255,,,,0
3451,53,0,1701,1,255,,,,0
3452,53,0,1707,1,255,,,,0
3453,49,0,1709,1,255,,,,0
3454,49,0,1638,1,255,,,,0
3455,50,0,1711,1,255,,,,0
3456,53,0,1712,1,255,,,,0
3457,182,0,1714,1,255,,,,0
3458,53,0,1715,1,255,,,,0
3459,49,0,1716,1,255,,,,0
3460,53,0,1718,1,255,,,,0
3461,49,0,1719,1,255,,,,0
3462,49,0,1717,1,255,,,,0
3463,50,0,1721,1,255,,,,0
3464,49,0,1720,1,255,,,,0
3465,49,0,1722,1,255,,,,0
3466,50,0,1723,1,255,,,,0
3467,49,0,1724,1,255,,,,0
3468,49,0,1725,1,255,,,,0
3469,182,0,1727,1,255,,,,0
3470,49,0,1726,1,255,,,,0
3471,53,0,1728,1,255,,,,0
3472,49,0,1729,1,255,,,,0
3473,53,0,1730,1,255,,,,0
3474,53,0,1731,1,255,,,,0
3475,53,0,1733,1,255,,,,0
3476,53,0,1732,1,255,,,,0
3477,53,0,1734,1,255,,,,0
3478,53,0,1736,1,255,,,,0
3479,53,0,1735,1,255,,,,0
3480,53,0,1737,1,255,,,,0
3481,53,0,1738,1,255,,,,0
3482,182,0,1739,1,255,,,,0
3483,49,0,1740,1,255,,,,0
3484,49,0,1741,1,255,,,,0
3485,50,0,1742,1,255,,,,0
3486,50,0,1743,1,255,,,,0
3487,53,0,1745,1,255,,,,0
3488,53,0,1746,1,255,,,,0
3489,54,0,1747,1,255,,,,0
3490,53,0,1748,1,255,,,,0
3491,53,0,1749,1,255,,,,0
3492,49,0,1751,1,255,,,,0
3493,49,0,1744,1,255,,,,0
3494,57,0,1752,1,255,,,,0
3505,57,0,1760,1,128,,,,0
3506,49,0,1761,1,255,,,,0
3507,70,0,0,1,128,SkeletonSkin,,,0
3508,51,0,1764,1,255,,,,0
3509,49,0,1762,1,255,,,,0
3510,49,0,1763,1,255,,,,0
3511,51,0,1765,1,255,,,,0
3512,57,0,1753,1,255,,,,0
3513,53,0,1767,1,255,,,,0
3514,57,0,1768,1,255,,,,0
3515,58,0,1770,1,255,,,,0
3516,57,0,1769,1,255,,,,0
3517,58,0,1771,1,255,,,,0
3518,57,0,1772,1,255,,,,0
3519,51,0,1773,1,255,,,,0
3520,58,0,1774,1,255,,,,0
3521,57,0,1775,1,255,,,,0
3522,57,0,1776,1,255,,,,0
3523,57,0,1777,1,255,,,,0
3524,53,0,588,1,255,,,,0
3525,53,0,1778,1,255,,,,0
3526,53,0,1779,1,255,,,,0
3527,53,0,1780,1,255,,,,0
3528,58,0,1781,1,255,,,,0
3529,58,0,1782,1,255,,,,0
3530,57,0,1783,1,255,,,,0
3531,49,0,1784,1,255,,,,0
3532,49,0,1785,1,255,,,,0
3533,57,0,1786,1,255,,,,0
3534,49,0,1787,1,255,,,,0
3535,49,0,1788,1,255,,,,0
3536,57,0,1789,1,255,,,,0
1278,57,0,46,1,255,,,,0
3537,57,0,1790,1,255,,,,0
3538,49,0,1791,1,255,,,,0
3539,49,0,1792,1,255,,,,0
3540,58,0,1793,1,255,,,,0
3541,57,0,1795,1,255,,,,0
3542,57,0,1796,1,255,,,,0
3543,58,0,1797,1,255,,,,0
3544,58,0,1798,1,255,,,,0
3545,57,0,1794,1,255,,,,0
3546,51,0,1766,1,255,,,,0
3547,58,0,1801,1,255,,,,0
3548,57,0,1802,1,255,,,,0
3549,58,0,1803,1,255,,,,0
3550,59,0,1805,1,255,,,,0
3551,49,0,1806,1,255,,,,0
3552,49,0,1804,1,255,,,,0
3553,49,0,1807,1,255,,,,0
3554,49,0,1808,1,255,,,,0
3555,49,0,1809,1,255,,,,0
3556,59,0,1810,1,255,,,,0
3557,49,0,1811,1,255,,,,0
3558,53,0,1814,1,255,,,,0
3559,49,0,1819,1,255,,,,0
3560,50,0,1820,1,255,,,,0
3561,182,0,1823,1,255,,,,0
3562,183,0,1822,1,255,,,,0
3563,49,0,1813,1,255,,,,0
3564,52,0,1818,1,255,,,,0
3565,49,0,1821,1,255,,,,0
3566,49,0,1815,1,255,,,,0
3567,50,0,1812,1,255,,,,0
3568,182,0,1816,1,255,,,,0
3569,183,0,1817,1,255,,,,0
3570,49,0,1830,1,255,,,,0
3571,53,0,1833,1,255,,,,0
3572,53,0,1834,1,255,,,,0
3573,53,0,1835,1,255,,,,0
3574,49,0,1836,1,255,,,,0
3575,49,0,1837,1,255,,,,0
3576,49,0,1838,1,255,,,,0
3577,49,0,1824,1,255,,,,0
3578,49,0,1832,1,255,,,,0
3579,58,0,1842,1,255,,,,0
3580,58,0,1843,1,255,,,,0
3581,49,0,1829,1,255,,,,0
3582,50,0,1839,1,255,,,,0
3583,182,0,1840,1,255,,,,0
3584,183,0,1841,1,255,,,,0
3585,49,0,1825,1,255,,,,0
3586,50,0,1826,1,255,,,,0
3587,182,0,1827,1,255,,,,0
3588,183,0,1828,1,255,,,,0
3589,49,0,1847,1,255,,,,0
3590,50,0,1849,1,255,,,,0
3591,50,0,163,1,255,,,,0
3592,49,0,1850,1,255,,,,0
3593,50,0,1852,1,255,,,,0
3594,53,0,1844,1,255,,,,0
3595,53,0,1845,1,255,,,,0
3596,53,0,1846,1,255,,,,0
3597,53,0,1848,1,255,,,,0
3598,53,0,1851,1,255,,,,0
3599,53,0,1853,1,255,,,,0
3600,53,0,1854,1,255,,,,0
3601,49,0,1855,1,255,,,,0
3602,50,0,1857,1,255,,,,0
3603,49,0,1856,1,255,,,,0
3604,51,0,1858,1,255,,,,0
3605,51,0,1859,1,255,,,,0
3606,51,0,1860,1,255,,,,0
3607,182,0,1861,1,255,,,,0
3608,185,0,1862,1,255,,,,0
3609,51,0,1863,1,255,,,,0
3610,49,0,1864,1,255,,,,0
3611,50,0,1865,1,255,,,,0
3612,49,0,1867,1,255,,,,0
3613,49,0,1866,1,255,,,,0
3614,49,0,1879,1,255,,,,0
3615,31,0,0,1.2,255,SahauginskinWhite,,,0
3616,49,0,1870,1,255,,,,0
3617,31,0,0,1.3,255,SahauginskinWhite,,,0
3618,50,0,1871,1,255,,,,0
3619,31,0,0,1,255,SahauginskinWhite,,,0
3620,49,0,1869,1,255,,,,0
3621,49,0,1872,1,255,,,,0
3622,50,0,1873,1,255,,,,0
3623,49,0,1875,1,255,,,,0
3624,50,0,1876,1,255,,,,0
3625,49,0,1877,1,255,,,,0
3626,49,0,1878,1,255,,,,0
3627,49,0,1880,1,255,,,,0
3628,49,0,1881,1,255,,,,0
3629,49,0,1882,1,255,,,,0
3630,50,0,1868,1,255,,,,0
3631,49,0,1883,1,255,,,,0
3632,49,0,1884,1,255,,,,0
3633,49,0,1885,1,255,,,,0
3634,50,0,1887,1,255,,,,0
3635,49,0,1886,1,255,,,,0
3636,49,0,1889,1,255,,,,0
3637,49,0,1888,1,255,,,,0
3638,49,0,1890,1,255,,,,0
3639,45,0,0,0.5,255,GhoulSkinBlue,,,0
3640,79,0,0,0.8,255,HumanMaleKidSkinBrown,,,0
3641,50,0,1708,1,255,,,,0
3642,49,0,1891,1,255,,,,0
3643,50,0,1893,1,255,,,,0
3644,49,0,1894,1,255,,,,0
3645,49,0,1895,1,255,,,,0
3646,50,0,1896,1,255,,,,0
3647,50,0,1897,1,255,,,,0
3648,49,0,1898,1,255,,,,0
3649,49,0,1899,1,255,,,,0
3650,58,0,1900,1,255,,,,0
3651,58,0,1901,1,255,,,,0
3652,57,0,1902,1,255,,,,0
3653,57,0,1903,1,255,,,,0
3654,58,0,1904,1,255,,,,0
3655,57,0,1905,1,255,,,,0
3656,57,0,1906,1,255,,,,0
3657,58,0,1907,1,255,,,,0
3658,50,0,1908,1,255,,,,0
3659,58,0,1909,1,255,,,,0
3660,49,0,1910,1,255,,,,0
3661,57,0,1911,1,255,,,,0
3662,57,0,1912,1,255,,,,0
3663,58,0,1913,1,255,,,,0
3664,49,0,1915,1,255,,,,0
3665,49,0,1914,1,255,,,,0
3666,49,0,1916,1,255,,,,0
3667,49,0,1917,1,255,,,,0
3668,167,0,0,0.6,255,ZombieSkinSeaGreen,,,0
3669,45,0,0,0.5,255,GhoulSkinRed,,,0
3670,45,0,0,0.5,255,GhoulSkinGrey,,,0
3671,57,0,1918,1,255,,,,0
3672,57,0,1920,1,255,,,,0
3673,51,0,1921,1,255,,,,0
3674,57,0,1922,1,255,,,,0
3675,57,0,1923,1,255,,,,0
3676,57,0,1924,1,255,,,,0
3677,58,0,1925,1,255,,,,0
3678,57,0,1926,1,255,,,,0
3679,57,0,1927,1,255,,,,0
3680,57,0,1928,1,255,,,,0
3681,57,0,1929,1,255,,,,0
3682,57,0,1930,1,255,,,,0
3683,49,0,1932,1,255,,,,0
3684,51,0,1933,1,255,,,,0
3685,51,0,1934,1,255,,,,0
3686,51,0,1935,1,255,,,,0
3687,51,0,1936,1,255,,,,0
3688,49,0,1937,1,255,,,,0
3689,50,0,1938,1,255,,,,0
3690,49,0,1939,1,255,,,,0
3691,49,0,1940,1,255,,,,0
3692,49,0,1942,1,255,,,,0
3693,49,0,1941,1,255,,,,0
3694,50,0,1943,1,255,,,,0
3695,49,0,1944,1,255,,,,0
3696,50,0,1946,1,255,,,,0
3697,49,0,1945,1,255,,,,0
3698,49,0,1947,1,255,,,,0
3699,49,0,1948,1,255,,,,0
3700,49,0,1949,1,255,,,,0
3701,49,0,1950,1,255,,,,0
3702,49,0,1951,1,255,,,,0
3703,49,0,1892,1,255,,,,0
3704,49,0,1911,1,255,,,,0
3705,49,0,1952,1,255,,,,0
3706,49,0,1954,1,255,,,,0
3707,50,0,1955,1,255,,,,0
3708,50,0,1953,1,255,,,,0
3709,49,0,1958,1,255,,,,0
3710,50,0,1959,1,255,,,,0
3711,49,0,1957,1,255,,,,0
3712,49,0,1960,1,255,,,,0
3713,50,0,1961,1,255,,,,0
3714,49,0,1962,1,255,,,,0
3715,50,0,1963,1,255,,,,0
3716,49,0,1964,1,255,,,,0
3717,50,0,1965,1,255,,,,0
3718,50,0,1967,1,255,,,,0
3719,49,0,1966,1,255,,,,0
3720,49,0,1969,1,255,,,,0
3721,49,0,1968,1,255,,,,0
3722,50,0,1971,1,255,,,,0
3723,49,0,1972,1,255,,,,0
3724,50,0,1973,1,255,,,,0
3725,49,0,1970,1,255,,,,0
3726,50,0,1974,1,255,,,,0
3727,49,0,1975,1,255,,,,0
3728,50,0,1976,1,255,,,,0
3729,49,0,1977,1,255,,,,0
3730,50,0,1979,1,255,,,,0
3731,84,0,0,0.5,255,StoneGolemSkinObsidian,,,0
3732,49,0,1954,1,255,,,,0
3733,182,0,1980,1,255,,,,0
3734,49,0,1982,1,255,,,,0
3735,50,0,1983,1,255,,,,0
3736,51,0,1984,1,255,,,,0
3737,51,0,1985,1,255,,,,0
3738,51,0,1986,1,255,,,,0
3739,51,0,1987,1,255,,,,0
3740,51,0,1988,1,255,,,,0
3741,51,0,1989,1,255,,,,0
3742,51,0,1990,1,255,,,,0
3743,51,0,1992,1,255,,,,0
3744,51,0,1993,1,255,,,,0
3745,51,0,1994,1,255,,,,0
3746,51,0,1995,1,255,,,,0
3747,51,0,1996,1,255,,,,0
3748,51,0,1997,1,255,,,,0
3749,51,0,1991,1,255,,,,0
3750,52,0,1998,1,255,,,,0
3751,51,0,1999,1,255,,,,0
3752,51,0,2000,1,255,,,,0
3753,51,0,629,1,255,,,,0
3754,51,0,2001,1,255,,,,0
3755,51,0,2002,1,255,,,,0
3756,53,0,2003,1,255,,,,0
3757,53,0,2004,1,255,,,,0
3758,51,0,2005,1,255,,,,0
3759,51,0,2006,1,255,,,,0
3760,51,0,2007,1,255,,,,0
3761,53,0,2008,1,255,,,,0
3762,54,0,2012,1,255,,,,0
3763,53,0,2010,1,255,,,,0
3764,54,0,2011,1,255,,,,0
3765,53,0,2013,1,255,,,,0
3766,54,0,2014,1,255,,,,0
3767,49,0,2015,1,255,,,,0
3768,50,0,2009,1,255,,,,0
3769,53,0,2016,1,255,,,,0
3770,60,0,2018,1,255,,,,0
3771,59,0,2019,1,255,,,,0
3772,60,0,2020,1,255,,,,0
3773,59,0,2021,1,255,,,,0
3774,59,0,2022,1,255,,,,0
3775,59,0,2023,1,255,,,,0
3776,59,0,2024,1,255,,,,0
3777,59,0,2026,1,255,,,,0
3778,59,0,2025,1,255,,,,0
3779,60,0,2028,1,255,,,,0
3780,60,0,2029,1,255,,,,0
3781,60,0,2075,1,255,,,,0
3782,59,0,2031,1,255,,,,0
3783,59,0,2032,1,255,,,,0
3784,60,0,2034,1,255,,,,0
3785,53,0,2037,1,255,,,,0
3786,54,0,2038,1,255,,,,0
3787,53,0,2036,1,255,,,,0
3788,54,0,2042,1,255,,,,0
3789,55,0,2040,1,255,,,,0
3790,55,0,2041,1,255,,,,0
3791,56,0,2045,1,255,,,,0
3792,59,0,2046,1,255,,,,0
3793,59,0,2047,1,255,,,,0
3794,59,0,2048,1,255,,,,0
3795,59,0,2049,1,255,,,,0
3796,59,0,2050,1,255,,,,0
3797,60,0,2051,1,255,,,,0
3798,60,0,2053,1,255,,,,0
3799,59,0,2052,1,255,,,,0
3800,59,0,2054,1,255,,,,0
3801,59,0,2055,1,255,,,,0
3802,59,0,2056,1,255,,,,0
3803,59,0,2057,1,255,,,,0
3804,59,0,2058,1,255,,,,0
3805,60,0,2053,1,255,,,,0
3806,60,0,2060,1,255,,,,0
3807,60,0,2061,1,255,,,,0
3808,59,0,2062,1,255,,,,0
3809,59,0,2063,1,255,,,,0
3810,59,0,2064,1,255,,,,0
3811,59,0,2066,1,255,,,,0
3812,59,0,2067,1,255,,,,0
3813,59,0,2068,1,255,,,,0
3814,59,0,2069,1,255,,,,0
3815,59,0,2070,1,255,,,,0
3816,59,0,2071,1,255,,,,0
3817,59,0,2072,1,255,,,,0
3818,59,0,2073,1,255,,,,0
3819,59,0,2074,1,255,,,,0
3820,60,0,2075,1,255,,,,0
3821,59,0,2076,1,255,,,,0
3822,59,0,2077,1,255,,,,0
3823,59,0,2078,1,255,,,,0
3824,59,0,2080,1,128,,,,0
3825,145,0,0,1.25,255,QuilBoarSkin,QuilBoarSkin_Alpha,,0
3826,59,0,2079,1,255,,,,0
3827,49,0,2081,1,255,,,,0
3828,50,0,2082,1,255,,,,0
3829,49,0,2083,1,255,,,,0
3830,50,0,2084,1,255,,,,0
3831,156,0,0,1.25,255,FleshGolemSkinBlue1,FleshGolemSkinGreen2,,0
3832,57,0,2085,1,255,,,,0
3833,49,0,2086,1,255,,,,0
3834,50,0,2087,1,255,,,,0
3835,49,0,2088,1,255,,,,0
3836,50,0,2089,1,255,,,,0
3837,53,0,2092,1,255,,,,0
3838,54,0,2093,1,255,,,,0
3839,53,0,2091,1,255,,,,0
3840,54,0,2094,1,255,,,,0
3841,60,0,2044,1,255,,,,0
3842,57,0,2098,1,255,,,,0
3843,59,0,2099,1,255,,,,0
3844,59,0,2100,1,255,,,,0
3845,59,0,2102,1,255,,,,0
3846,51,0,2101,1,255,,,,0
3847,51,0,2103,1,255,,,,0
3848,60,0,2104,1,255,,,,0
3849,51,0,2105,1,255,,,,0
3850,52,0,2106,1,255,,,,0
3851,51,0,2107,1,255,,,,0
3852,51,0,2109,1,255,,,,0
3853,57,0,2108,1,255,,,,0
3854,57,0,2110,1,255,,,,0
3855,51,0,2111,1,255,,,,0
3856,51,0,2112,1,255,,,,0
3857,51,0,2113,1,255,,,,0
3858,51,0,2114,1,255,,,,0
3859,57,0,2118,1,255,,,,0
3860,58,0,2120,1,255,,,,0
3861,58,0,2117,1,255,,,,0
3862,57,0,2116,1,255,,,,0
3863,57,0,2119,1,255,,,,0
3864,57,0,2115,1,255,,,,0
3865,51,0,2121,1,255,,,,0
3866,51,0,2122,1,255,,,,0
3867,60,0,2123,1,255,,,,0
3868,51,0,2124,1,255,,,,0
3869,51,0,2125,1,255,,,,0
3870,53,0,2096,1,255,,,,0
3871,54,0,2095,1,255,,,,0
3872,59,0,2126,1,255,,,,0
3873,51,0,2127,1,255,,,,0
3874,53,0,2128,1,255,,,,0
3875,60,0,2129,1,255,,,,0
3876,57,0,2130,1,255,,,,0
3877,51,0,2132,1,255,,,,0
3878,51,0,2133,1,255,,,,0
3879,57,0,2131,1,255,,,,0
3880,57,0,2135,1,255,,,,0
3881,59,0,2137,1,255,,,,0
3882,57,0,2134,1,255,,,,0
3883,58,0,2136,1,255,,,,0
3884,51,0,2138,1,255,,,,0
3885,182,0,818,1,255,,,,0
3886,140,0,0,1,255,SheepRobo,,,0
3887,51,0,2142,1,255,,,,0
3888,51,0,2143,1,255,,,,0
3889,59,0,2144,1,255,,,,0
3890,51,0,2141,1,255,,,,0
3891,51,0,2147,1,255,,,,0
3892,52,0,2148,1,255,,,,0
3893,60,0,2149,1,255,,,,0
3894,55,0,2150,1,255,,,,0
3895,59,0,2151,1,255,,,,0
3896,60,0,2153,1,255,,,,0
3897,52,0,2152,1,255,,,,0
3898,59,0,2154,1,255,,,,0
3899,57,0,1772,1,100,,,,0
3900,172,0,0,1,255,LobstrokblueGreen,,,0
3901,50,0,2155,1,255,,,,0
3902,53,0,2156,1,255,,,,0
3903,53,0,2157,1,255,,,,0
3904,50,0,2158,1,255,,,,0
3905,49,0,2159,1,255,,,,0
3906,53,0,2160,1,255,,,,0
3907,59,0,1144,1,255,,,,0
3908,53,0,2161,1,255,,,,0
3909,53,0,2162,1,255,,,,0
3910,49,0,2163,1,255,,,,0
3911,53,0,2164,1,255,,,,0
3912,53,0,2165,1,255,,,,0
3913,49,0,2168,1,255,,,,0
3914,59,0,2166,1,255,,,,0
3915,50,0,2167,1,255,,,,0
3916,5,0,0,1,255,HoundSkinBlue,,,0
3917,53,0,2169,1,255,,,,0
3918,50,0,2171,1,255,,,,0
3919,49,0,2170,1,255,,,,0
3920,49,0,2172,1,255,,,,0
3921,53,0,2173,1,255,,,,0
3922,49,0,2174,1,255,,,,0
3923,53,0,2175,1,255,,,,0
3924,49,0,2176,1,255,,,,0
3925,53,0,2177,1,255,,,,0
3926,49,0,2179,1,255,,,,0
3927,53,0,2181,1,255,,,,0
3928,49,0,2183,1,255,,,,0
3929,49,0,2184,1,255,,,,0
3930,49,0,2178,1,255,,,,0
3931,50,0,2185,1,255,,,,0
3932,50,0,2180,1,255,,,,0
3933,53,0,2186,1,255,,,,0
3934,53,0,2182,1,255,,,,0
3935,50,0,2187,1,255,,,,0
3936,53,0,2188,1,255,,,,0
3937,49,0,2189,1,255,,,,0
3938,50,0,2190,1,255,,,,0
3939,49,0,2193,1,255,,,,0
3940,31,0,0,1.1,255,SahauginskinWhite,,,0
3941,49,0,2194,1,255,,,,0
3942,9,0,0,1,255,Ghost2,,,0
3943,50,0,2195,1,255,,,,0
3944,58,0,2196,1,255,,,,0
3945,58,0,2197,1,255,,,,0
3946,49,0,2198,1,255,,,,0
3947,49,0,2199,1,255,,,,0
3948,57,0,2200,1,255,,,,0
3949,50,0,2201,1,255,,,,0
3950,51,0,2202,1,255,,,,0
3951,51,0,2203,1,255,,,,0
3952,51,0,2204,1,255,,,,0
3953,52,0,2205,1,255,,,,0
3954,53,0,2206,1,255,,,,0
3955,201,189,0,0.45,255,BatSkinViolet01,BatSkinViolet02,,0
3956,201,189,0,0.45,255,BatSkinBrown01,BatSkinBrown02,,0
3957,51,0,2207,1,255,,,,0
3958,49,0,2209,1,255,,,,0
3959,49,0,2210,1,255,,,,0
3960,49,0,2208,1,255,,,,0
3961,50,0,2211,1,255,,,,0
3962,53,0,2213,1,255,,,,0
3963,53,0,2212,1,255,,,,0
3964,53,0,2214,1,255,,,,0
3965,49,0,2215,1,255,,,,0
3966,50,0,2216,1,255,,,,0
3967,49,0,2217,1,255,,,,0
3968,51,0,2218,1,255,,,,0
3969,53,0,2219,1,255,,,,0
3970,53,0,2220,1,255,,,,0
3971,49,0,2222,1,255,,,,0
3972,52,0,2223,1,255,,,,0
3973,49,0,2224,1,255,,,,0
3974,49,0,2225,1,255,,,,0
3975,49,0,2226,1,255,,,,0
3976,49,0,2227,1,255,,,,0
3977,50,0,2231,1,255,,,,0
3978,50,0,2230,1,255,,,,0
3979,50,0,2229,1,255,,,,0
3980,50,0,2228,1,255,,,,0
3981,49,0,2232,1,255,,,,0
3982,49,0,2235,1,255,,,,0
3983,50,0,2236,1,255,,,,0
