ID,ModelName[0],ModelName[1],ModelTexture[0],ModelTexture[1],InventoryIcon,GroundModel,GeosetGroup[0],GeosetGroup[1],GeosetGroup[2],GeosetGroup[3],Flags,SpellVisualID,GroupSoundIndex,ItemSize,HelmetGeosetVisID,Texture[0],Texture[1],Texture[2],Texture[3],Texture[4],Texture[5],Texture[6],Texture[7],ItemVisual
3041,,,,,INV_Jewelry_Ring_02,GOCloth01.mdx,0,0,0,0,0,0,0,3,0,,Cloth_B_01Green_Glove_AL,,,,,,,0
3042,,,,,INV_Chest_Wolf,GOYellowPotion.mdl,0,0,0,0,0,0,7,3,0,Leather_A_01_Sleeve_AU,,,Leather_A_01Yellow_Chest_TU,Leather_A_01Yellow_Chest_TL,,,,0
3043,,,,,INV_Pants_03,GOChain01.mdl,0,0,0,0,0,0,11,3,0,,,,,,Mail_A_02Blue_Pant_LU,Mail_A_02Blue_Pant_LL,,0
3044,Helm_Mail_A_02.mdx,,Helm_Mail_A_02Silver,,INV_Helmet_02,GOChain01.mdl,0,0,0,0,0,0,11,3,102,,,,,,,,,0
3045,,,,,INV_Robe_02,GOLeather01.mdx,0,0,0,0,0,0,7,3,0,,,,,,,,,0
3046,,,,,INV_Pants_01,GOCloth01.mdx,0,0,0,0,0,0,7,3,0,,,,,,Cloth_C_01Blue_Pant_LU,Cloth_C_01Blue_Pant_LL,,0
3047,Helm_Eyepatch_A_01.mdx,,Helm_Eyepatch_A_01Black,,INV_Misc_Bandana_01,GOCloth01.mdx,0,0,0,0,0,0,0,3,0,,,,,,,,,0
3048,,,,,INV_Letter_02,GOYellowPotion.mdl,0,0,0,0,0,0,20,3,0,,,,,,,,,0
3049,,,,,INV_Shirt_01,GOCloth01.mdl,0,0,0,0,0,0,7,3,0,,,,Cloth_A_02Gold_Chest_TU,Cloth_A_02Gold_Chest_TL,,,,0
3050,,,,,INV_Pants_02,GOYellowPotion.mdx,0,0,0,0,0,0,7,3,0,,,,,,Cloth_A_02Gold_Pant_LU,Cloth_A_02Gold_Pant_LL,,0
3051,,,,,INV_Boots_09,GOYellowPotion.mdx,1,0,0,0,0,0,0,3,0,,,,,,,Leather_A_02Black_Boot_LL,Leather_A_02Black_Boot_FO,0
3052,,,,,INV_Gauntlets_05,GOYellowPotion.mdx,0,0,0,0,0,0,7,3,0,,,Cloth_A_02Gold_Glove_HA,,,,,,0
3053,,,,,INV_Shirt_01,GOCloth01.mdl,0,0,0,0,0,0,0,3,0,,,,Leather_B_02Brown_Chest_TU,Leather_B_02Brown_Chest_TL,,,,0
3054,,,,,INV_Pants_02,GOYellowPotion.mdx,0,0,0,0,0,0,7,3,0,,,,,,Leather_B_02Brown_Pant_LU,Leather_B_02Brown_Pant_LL,,0
3055,,,,,INV_Boots_09,GOYellowPotion.mdx,1,0,0,0,0,0,7,3,0,,,,,,,Leather_B_02Brown_Boot_LL,Leather_B_02Brown_Boot_FO,0
3056,,,,,INV_Gauntlets_05,GOYellowPotion.mdx,0,0,0,0,0,0,0,3,0,,Leather_B_02Brown_Glove_AL,Leather_B_02Brown_Glove_HA,,,,,,0
3057,,,,,INV_Chest_Chain,GOChain01.mdx,0,0,0,0,0,0,11,3,0,Mail_A_01White_Sleeve_AU,,,Mail_A_01White_Chest_TU,Mail_A_01White_Chest_TL,,,,0
3058,,,,,INV_Pants_03,GOYellowPotion.mdx,0,0,0,0,0,0,11,3,0,,,,,,Mail_A_01White_Pant_LU,Mail_A_01White_Pant_LL,,0
3059,,,,,INV_Boots_01,GOYellowPotion.mdx,1,0,0,0,0,0,11,3,0,,,,,,,Mail_A_01White_Boot_LL,Mail_A_01White_Boot_FO,0
3060,,,,,INV_Gauntlets_05,GOYellowPotion.mdx,0,0,0,0,0,0,0,3,0,,Mail_A_01White_Glove_AL_U co,Mail_A_01White_Glove_HA,,,,,,0
3062,,,,,INV_Pants_02,GOYellowPotion.mdx,0,0,0,0,0,0,7,3,0,,,,,,Cloth_A_02Black_Pant_LU,Cloth_A_02Black_Pant_LL,,0
3063,,,,,INV_Gauntlets_05,GOYellowPotion.mdx,0,0,0,0,0,0,7,3,0,,,Cloth_A_02Black_Glove_HA,,,,,,0
3064,,,,,INV_Shirt_01,GOCloth01.mdl,0,0,0,0,0,0,0,3,0,,,,Leather_B_02Green_Chest_TU,Leather_B_02Green_Chest_TL,,,,0
3065,,,,,INV_Pants_02,GOYellowPotion.mdx,0,0,0,0,0,0,7,3,0,,,,,,Leather_B_02Green_Pant_LU,Leather_B_02Green_Pant_LL,,0
3066,,,,,INV_Boots_09,GOYellowPotion.mdx,1,0,0,0,0,0,7,3,0,,,,,,,Leather_B_02Black_Boot_LL,Leather_B_02Black_Boot_FO,0
3067,,,,,INV_Gauntlets_05,GOYellowPotion.mdx,0,0,0,0,0,0,0,3,0,,Leather_B_02Green_Glove_AL,Leather_B_02Green_Glove_HA,,,,,,0
3068,,,,,INV_Chest_Chain,GOChain01.mdx,0,0,0,0,0,0,11,3,0,,,,Mail_A_02Purple_Chest_TU,Mail_A_02Purple_Chest_TL,,,,0
3069,,,,,INV_Pants_03,GOYellowPotion.mdx,0,0,0,0,0,0,11,3,0,,,,,,Mail_A_02Purple_Pant_LU,Mail_A_02Purple_Pant_LL,,0
3070,,,,,INV_Boots_01,GOYellowPotion.mdx,1,0,0,0,0,0,11,3,0,,,,,,,Mail_A_02Purple_Boot_LL,Mail_A_02Purple_Boot_FO,0
3071,,,,,INV_Gauntlets_05,GOYellowPotion.mdx,0,0,0,0,0,0,0,3,0,,Mail_A_02Purple_Glove_AL,Mail_A_02Purple_Glove_HA,,,,,,0
3073,,,,,INV_Robe_02,GOYellowPotion.mdx,0,0,1,0,0,0,7,3,0,,,,Robe_A_01Red_Chest_TU,Robe_A_01Red_Chest_TL,Robe_A_01Red_Pants_LU,Robe_A_01Red_Pant_LL,,0
3074,,,,,INV_Pants_02,GOYellowPotion.mdx,0,0,0,0,0,0,7,3,0,,,,,,Cloth_B_01Brown_Pant_LU,Cloth_B_01Brown_Pant_LL,,0
3075,,,,,INV_Gauntlets_05,GOYellowPotion.mdx,1,0,0,0,0,0,7,3,0,,Cloth_B_01Brown_Glove_AL,Cloth_B_01Brown_Glove_HA,,,,,,0
3077,,,,,INV_Chest_Wolf,GOCloth01.mdl,0,0,0,0,0,0,7,3,0,,,,Leather_B_02Red_Chest_TU,Leather_B_02Red_Chest_TL,,,,0
3078,,,,,INV_Pants_02,GOYellowPotion.mdx,0,0,0,0,0,0,7,3,0,,,,,,Leather_B_02Red_Pant_LU,Leather_B_02Red_Pant_LL,,0
3080,,,,,INV_Boots_03,GOYellowPotion.mdx,1,0,0,0,0,0,7,3,0,,,,,,,Leather_B_02Red_Boot_LL,Leather_B_02Red_Boot_FO,0
3081,,,,,INV_Gauntlets_05,GOYellowPotion.mdx,0,0,0,0,0,0,7,3,0,,Leather_B_02Red_Glove_AL,Leather_B_02Red_Glove_HA,,,,,,0
3082,,,,,INV_Chest_Chain,GOChain01.mdx,0,0,0,0,0,0,11,3,0,Mail_B_01Black_Sleeve_AU,,,Mail_B_01Black_Chest_TU,Mail_B_01Black_Chest_TL,,,,0
3083,,,,,INV_Pants_03,GOYellowPotion.mdx,0,0,0,0,0,0,11,3,0,,,,,,Mail_B_01Black_Pant_LU,Mail_B_01Black_Pant_LL,,0
3084,,,,,INV_Boots_01,GOYellowPotion.mdx,1,0,0,0,0,0,11,3,0,,,,,,,Mail_B_01Black_Boot_LL,Mail_B_01Black_Boot_FO,0
3085,,,,,INV_Gauntlets_05,GOYellowPotion.mdx,1,0,0,0,0,0,11,3,0,,Mail_B_01Black_Glove_AL,Mail_B_01Black_Glove_HA,,,,,,0
3086,Helm_Leather_D_01.mdx,,Helm_Leather_D_01Brown,,INV_Helmet_03,GOLeather01.mdx,0,0,0,0,0,0,7,3,88,,,,,,,,,0
3087,Helm_Monocle_A_01.mdx,,Helm_Monocle_A_01Silver,,INV_Misc_Spyglass_03,GOYellowPotion.mdx,0,0,0,0,0,0,7,3,114,,,,,,,,,0
3090,Sword_2H_Claymore_B_02.mdl,,Sword_2H_Claymore_B_02White,,INV_Sword_01,GOSword01.mdx,0,0,0,0,0,0,9,3,0,,,,,,,,,0
3091,,,,,INV_Banner_03,GOYellowPotion.mdl,0,0,0,0,0,0,0,3,0,,,,,,,,,0
3092,Sword_2H_Bastard_D_01.mdx,,Sword_2H_Bastard_D_01_V01,,INV_Sword_03,GOSword01.mdl,0,0,0,0,0,0,9,3,0,,,,,,,,,0
3093,,,,,INV_Letter_15,,0,0,0,0,0,0,20,3,0,,,,,,,,,0
3097,Misc_2H_Shovel_A_01.mdx,,Misc_2H_Shovel_A_01Brown,,INV_Weapon_Halberd_11,GOBlunt01.mdx,0,0,0,0,0,0,9,3,0,,,,,,,,,0
3098,Hammer_1H_Maul_A_02.mdx,,Hammer_1H_Maul_A_02Brown,,INV_Hammer_03,GOBlunt01.mdl,0,0,0,0,0,0,8,3,0,,,,,,,,,0
3099,Hammer_1H_Maul_A_02.mdl,,Hammer_1H_Maul_A_02Brown,,INV_Hammer_03,GOBlunt01.mdx,0,0,0,0,0,0,8,3,0,,,,,,,,,0
3100,,,,,INV_Chest_Wolf,GOLeather01.mdx,0,0,0,0,0,0,7,3,0,,,,Leather_B_02Green_Chest_TU,Leather_B_02Green_Chest_TL,,,,0
3101,Axe_1H_Hatchet_A_03.mdx,,Axe_1H_Hatchet_A_03Gold,,INV_Axe_04,GOAxe01.mdx,0,0,0,0,0,0,8,3,0,,,,,,,,,0
3102,,,,,INV_Misc_Gem_Bloodstone_02,GOYellowPotion.mdx,0,0,0,0,0,0,7,3,0,,,,,,,,,0
3107,,,,,INV_Misc_Candle_01,,0,0,0,0,0,0,7,3,0,,,,,,,,,0
3108,,,,,INV_Misc_Horn_03,,0,0,0,0,0,0,7,3,0,,,,,,,,,0
3109,,,,,INV_Misc_Orb_01,,0,0,0,0,0,0,7,3,0,,,,,,,,,0
3110,,,,,INV_Jewelry_Talisman_01,GOYellowPotion.mdx,0,0,0,0,0,0,7,3,0,,,,,,,,,0
3111,,,,,INV_Misc_Leaf_01,GOYellowPotion.mdx,0,0,0,0,0,0,7,3,0,,,,,,,,,0
3113,,,,,INV_Misc_PocketWatch_03,GOYellowPotion.mdx,0,0,0,0,0,0,7,3,0,,,,,,,,,0
3114,,,,,INV_Misc_Book_02,GOYellowPotion.mdx,0,0,0,0,0,0,7,3,0,,,,,,,,,0
3116,,,,,INV_Misc_Urn_01,GOYellowPotion.mdx,0,0,0,0,0,0,7,3,0,,,,,,,,,0
3117,Sword_2H_Broadsword_A_01.mdx,,Sword_2H_Broadsword_A_01,,INV_Sword_08,GOSword01.mdl,0,0,0,0,0,0,9,3,0,,,,,,,,,0
3118,,,,,INV_Misc_Key_04,GOYellowPotion.mdx,0,0,0,0,0,0,8,3,0,,,,,,,,,0
3119,,,,,INV_Shoulder_05,GOChain01.mdx,0,0,0,0,0,0,11,3,0,,,,,,,,,0
3120,,,,,INV_Shirt_02,GOLeather01.mdl,0,0,0,0,0,0,7,3,0,,,,Leather_A_01Black_Chest_TU,Leather_A_01Black_Chest_TL,,,,0
3121,,,,,INV_Belt_01,GOChain01.mdl,0,0,0,0,0,0,11,3,0,,,,,,Plate_A_01Copper_Belt_LU,,,0
3122,,,,,INV_Robe_02,GOLeather01.mdx,0,0,0,0,0,0,7,3,0,,,,,,,,,0
3124,,,,,INV_Misc_MonsterScales_02,GOYellowPotion.mdx,0,0,0,0,0,0,7,3,0,,,,,,,,,0
3126,Shield_Rectangle_B_01.mdl,,Shield_rectangle_B_01Green,,INV_Misc_MonsterSpiderCarapace_01,GOLeather01.mdl,0,0,0,0,0,0,9,3,0,,,,,,,,,0
3127,Shield_Round_A_01.mdl,,Shield_Round_A_01Orange,,INV_Misc_MonsterSpiderCarapace_01,GOLeather01.mdl,0,0,0,0,0,0,9,3,0,,,,,,,,,0
3128,Helm_Mail_A_02.mdx,,Helm_Mail_A_02Blue,,INV_Helmet_08,GOChain01.mdl,0,0,0,0,0,0,11,3,102,,,,,,,,,0
3129,Axe_1H_Hatchet_C_01.mdx,,Axe_1H_Hatchet_C_01Black,,INV_Axe_01,GOAxe01.mdl,0,0,0,0,0,0,8,3,0,,,,,,,,,0
3130,Mace_1H_Spiked_A_01.mdx,,Mace_1H_Spiked_A_01_V01,,INV_Mace_01,GOBlunt01.mdl,0,0,0,0,0,0,0,3,0,,,,,,,,,0
3131,,,,,INV_Stone_02,GOYellowPotion.mdx,0,0,0,0,0,0,0,3,0,,,,,,,,,0
3133,,,,,INV_Misc_Leaf_02,GOYellowPotion.mdx,0,0,0,0,0,0,15,3,0,,,,,,,,,0
3134,,,,,INV_Robe_03,GOCloth01.mdx,1,0,1,0,0,0,7,3,0,Robe_A_01Brown_Sleeve_AU,Robe_A_01Brown_Sleeve_AL,,Robe_A_01Brown_Chest_TU,Robe_A_01Brown_Chest_TL,Robe_A_01Brown_Pants_LU,Robe_A_01Brown_Pant_LL,,0
3135,Helm_Mail_C_02.mdx,,Helm_Mail_C_02Black,,INV_Helmet_04,GOCloth01.mdx,0,0,0,0,0,0,7,3,108,,,,,,,,,0
3136,,,,,INV_Jewelry_Talisman_01,GOYellowPotion.mdl,0,0,0,0,0,0,7,3,0,,,,,,,,,0
3137,,,,,INV_Shoulder_05,GOChain01.mdx,0,0,0,0,0,0,11,3,0,,,,,,,,,0
3138,,,,,INV_Belt_01,GOChain01.mdx,0,0,0,0,0,0,11,3,0,,,,,,Generic_TaWr_01_Belt_LU,,,0
3140,,,,,INV_Scroll_05,GOYellowPotion.mdx,0,0,0,0,0,0,15,3,0,,,,,,,,,0
3141,,,,,INV_Scroll_05,GOYellowPotion.mdx,0,0,0,0,0,0,15,3,0,,,,,,,,,0
3142,Axe_2H_War_B_02.mdl,,Axe_2H_War_B_02Green,,INV_Axe_02,GOAxe01.mdx,0,0,0,0,0,0,9,3,0,,,,,,,,,0
3143,,,,,INV_Gauntlets_05,GOLeather01.mdx,0,0,0,0,0,0,7,3,0,,Leather_D_01Red_Glove_AL,Leather_D_01Red_Glove_HA,,,,,,0
3144,Polearm_2H_Bladed_A_01.mdl,,Polearm_2H_Bladed_A_01,,INV_Spear_06,GOYellowPotion.mdl,0,0,0,0,0,0,9,3,0,,,,,,,,,0
3145,,,,,INV_Axe_01,GOYellowPotion.mdx,0,0,0,0,0,0,9,3,0,,,,,,,,,0
3146,,,,,INV_Misc_MonsterClaw_01,GOYellowPotion.mdx,0,0,0,0,0,0,15,3,0,,,,,,,,,0
3147,Sword_2H_Claymore_A_01.mdx,,Sword_2H_Claymore_A_01Red,,INV_Sword_05,GOSword01.mdx,0,0,0,0,0,0,9,3,0,,,,,,,,,0
3148,Sword_1H_Sabre_B_02.mdx,,Sword_1H_Sabre_B_02Orange,,INV_Sword_09,GOSword01.mdl,0,0,0,0,0,0,0,3,0,,,,,,,,,0
3149,,,,,INV_Misc_Slime_01,GOYellowPotion.mdl,0,0,0,0,0,0,4,3,0,,,,,,,,,0
3150,,,,,INV_Misc_Rock_01,GOYellowPotion.mdx,0,0,0,0,0,0,7,3,0,,,,,,,,,0
3151,Hammer_2H_Maul_B_02.mdx,,Hammer_2H_Maul_B_02Silver,,INV_Hammer_04,GOBlunt01.mdx,0,0,0,0,0,0,9,3,0,,,,,,,,,0
3152,,,,,INV_Potion_06,GOYellowPotion.mdl,0,0,0,0,0,0,17,3,0,,,,,,,,,0
3153,,,,,INV_Jewelry_Ring_02,GOYellowPotion.mdl,0,0,0,0,0,0,0,3,0,,Cloth_R_02_Glove_AL,,,,,,,0
3154,,,,,INV_Misc_Book_01,GOApple.mdl,0,0,0,0,0,0,0,3,0,,,,,,,,,0
3155,Thrown_1H_Axe_A_01.mdx,Thrown_1H_Axe_A_01.mdx,Thrown_1H_Axe_A_01Black,Thrown_1H_Axe_A_01Black,INV_Axe_01,GOAxe01.mdx,0,0,0,0,0,98,8,3,0,,,,,,,,,0
3160,,,,,INV_Wand_02,GOYellowPotion.mdx,0,0,0,0,0,0,15,3,0,,,,,,,,,0
3161,,,,,INV_Potion_01,GOYellowPotion.mdx,0,0,0,0,0,0,15,3,0,,,,,,,,,0
3162,,,,,INV_Jewelry_Talisman_03,GOYellowPotion.mdx,0,0,0,0,0,0,7,3,0,,,,,,,,,0
3163,Mace_2H_Spiked_B_01.mdx,,Mace_2H_Spiked_B_01Brown,,INV_Misc_Root_01,GOStaff01.mdl,0,0,0,0,0,0,9,3,0,,,,,,,,,0
3164,,,,,INV_Misc_Pelt_Wolf_02,GOLeather01.mdx,0,0,0,0,0,0,7,3,0,,,,,,,,,0
3165,,,,,INV_Robe_03,GOCloth01.mdx,1,0,1,0,0,0,7,3,0,Robe_B_01Green_Sleeve_AU,Robe_B_01Green_Sleeve_AL,,Robe_B_01Green_Chest_TU,Robe_B_01Green_Chest_TL,Robe_B_01Green_Pants_LU,Robe_B_01Green_Pant_LL,,0
3167,Helm_Leather_D_01.mdx,,Helm_Leather_D_01Brown,,INV_Helmet_04,GOLeather01.mdx,0,0,0,0,0,0,7,3,88,,,,,,,,,0
3168,Mace_1H_Spiked_A_03.mdx,,Mace_1H_Spiked_A_03_SkullRed,,INV_Mace_01,GOBlunt01.mdl,0,0,0,0,0,0,8,3,0,,,,,,,,,0
3169,LShoulder_Leather_C_01.mdx,RShoulder_Leather_C_01.mdx,Shoulder_Leather_C_01Green,Shoulder_Leather_C_01Green,INV_Shoulder_08,GOLeather01.mdl,0,0,0,0,0,0,7,3,0,,,,,,,,,0
3170,Axe_2H_War_B_01.mdx,,Axe_2H_War_B_01Red,,INV_Axe_01,GOAxe01.mdl,0,0,0,0,0,0,9,3,0,,,,,,,,,0
3171,Helm_Cloth_A_01.mdx,,Helm_Cloth_A_01Deathguard,,INV_Helmet_04,GOCloth01.mdl,0,0,0,0,0,0,7,3,88,,,,,,,,,0
3172,,,,,INV_Boots_09,GOYellowPotion.mdl,1,0,0,0,0,0,7,3,0,,,,,,,Leather_C_01Green_Boot_LL,Leather_C_01Green_Boot_FO,0
3173,,,,,INV_Pants_01,GOCloth01.mdx,0,0,0,0,0,0,7,3,0,,,,,,Cloth_C_01Black_Pant_LU,Cloth_C_01Black_Pant_LL,,0
3174,Bow_1H_Standard_B_02.mdx,,Bow_1H_Standard_B_02Black,,INV_Weapon_Bow_07,GOYellowPotion.mdx,0,0,0,0,0,5,13,3,0,,,,,,,,,0
3175,Knife_1H_Hunting_B_02.mdx,,Knife_1H_Hunting_B_02Blue,,INV_Weapon_ShortBlade_01,GOSword01.mdl,0,0,0,0,0,0,8,3,0,,,,,,,,,0
3177,,,,,INV_Misc_Eye_01,GOYellowPotion.mdx,0,0,0,0,0,0,7,3,0,,,,,,,,,0
3178,Sword_1H_Machete_A_01.mdx,,Sword_1H_Machete_A_01_V01,,INV_Sword_09,GOSword01.mdl,0,0,0,0,0,0,8,3,0,,,,,,,,,0
3179,,,,,INV_Pants_02,GOCloth01.mdx,0,0,0,0,0,0,7,3,0,,,,,,Cloth_A_03Crewman_Pant_LU,Cloth_A_03Crewman_Pant_LL,,0
3180,Hammer_2H_Maul_B_02.mdx,,Hammer_2H_Maul_B_02Red,,INV_Hammer_04,GOBlunt01.mdl,0,0,0,0,0,0,0,3,0,,,,,,,,,0
3181,Stave_2H_Long_A_01.mdx,,Stave_2H_Long_A_01Gold,,INV_Staff_02,GOStaff01.mdx,0,0,0,0,0,0,13,3,0,,,,,,,,,0
3184,Bow_Short_A_01.mdl,,Bow_Short_A_01,,INV_Weapon_Bow_01,GOYellowPotion.mdl,0,0,0,0,0,5,13,3,0,,,,,,,,,0
3185,Bow_1H_Standard_A_01.mdx,,Bow_1H_Standard_A_01Purple,,INV_Weapon_Bow_12,GOYellowPotion.mdx,0,0,0,0,0,5,13,3,0,,,,,,,,,0
3186,Bow_1H_Standard_A_01.mdx,,Bow_1H_Standard_A_01Black,,INV_Weapon_Bow_12,GOYellowPotion.mdx,0,0,0,0,0,5,13,3,0,,,,,,,,,0
3187,Bow_1H_Standard_C_01.mdx,,Bow_1H_Standard_C_01Green,,INV_Weapon_Bow_03,GOYellowPotion.mdx,0,0,0,0,0,5,13,3,0,,,,,,,,,0
3188,Firearm_2H_Rifle_A_01.mdx,,Firearm_2H_Rifle_A_01Copper,,INV_Weapon_Rifle_05,GOYellowPotion.mdx,0,0,0,0,0,224,8,3,0,,,,,,,,,0
3189,Firearm_2H_Rifle_A_01.mdx,,Firearm_2H_Rifle_A_01Silver,,INV_Weapon_Rifle_04,GOYellowPotion.mdx,0,0,0,0,0,0,8,3,0,,,,,,,,,0
3190,Firearm_2H_Rifle_B_01.mdx,,Firearm_2H_Rifle_A_01Silver,,INV_Weapon_Rifle_01,GOYellowPotion.mdx,0,0,0,0,0,224,8,3,0,,,,,,,,,0
3191,Mace_1H_Standard_A_01.mdx,,Mace_1H_Standard_A_01Silver,,INV_Mace_01,GOYellowPotion.mdx,0,0,0,0,0,0,8,3,0,,,,,,,,,0
3192,,,,,INV_Chest_Chain,GOChain01.mdx,0,0,0,0,0,0,11,3,0,,,,Mail_C_01Silver_Chest_TU,Mail_C_01Silver_Chest_TL,,,,0
3193,,,,,INV_Pants_03,GOYellowPotion.mdx,0,0,0,0,0,0,11,3,0,,,,,,Mail_C_01Silver_Pant_LU,Mail_C_01Silver_Pant_LL,,0
3194,,,,,INV_Boots_01,GOYellowPotion.mdx,1,0,0,0,0,0,11,3,0,,,,,,,Mail_C_01Silver_Boot_LL,Mail_C_01Silver_Boot_FO,0
3195,,,,,INV_Gauntlets_05,GOYellowPotion.mdx,1,0,0,0,0,0,11,3,0,,Mail_C_01Silver_Glove_AL,Mail_C_01Silver_Glove_HA,,,,,,0
3196,Helm_Mail_D_01.mdx,,Helm_Mail_D_01Silver,,INV_Helmet_03,GOYellowPotion.mdx,0,0,0,0,0,0,11,3,114,,,,,,,,,0
3197,,,,,INV_Chest_Chain,GOChain01.mdx,0,1,0,0,0,0,11,3,0,Mail_A_01White_Sleeve_AU,Mail_A_01White_Sleeve_AL,,Mail_A_01White_Chest_TU,Mail_A_01White_Chest_TL,,,,0
3198,,,,,INV_Boots_01,GOYellowPotion.mdx,3,0,0,0,0,0,11,3,0,,,,,,,Mail_A_01White_Boot_LL,Mail_A_01White_Boot_FO,0
3199,,,,,INV_Gauntlets_05,GOYellowPotion.mdx,1,0,0,0,0,0,11,3,0,,Mail_A_01White_Glove_AL,Mail_A_01White_Glove_HA,,,,,,0
3200,,,,,INV_Chest_Wolf,GOCloth01.mdl,0,0,0,0,0,0,7,3,0,,,,Leather_B_02Black_Chest_TU,Leather_B_02Black_Chest_TL,,,,0
3201,,,,,INV_Pants_02,GOYellowPotion.mdx,0,0,0,0,0,0,7,3,0,,,,,,Leather_B_02Black_Pant_LU,Leather_B_02Black_Pant_LL,,0
3202,,,,,INV_Gauntlets_05,GOYellowPotion.mdx,0,0,0,0,0,0,7,3,0,,Leather_B_02Black_Glove_AL,Leather_B_02Black_Glove_HA,,,,,,0
3203,,,,,INV_Boots_03,GOYellowPotion.mdx,1,0,0,0,0,0,7,3,0,,,,,,,Leather_B_02Black_Boot_LL,Leather_B_02Black_Boot_FO,0
3204,,,,,INV_Chest_Fur,GOCloth01.mdl,0,0,0,0,0,0,7,3,0,,,,Leather_C_01Green_Chest_TU,Leather_C_01Green_Chest_TL,,,,0
3205,,,,,INV_Pants_02,GOYellowPotion.mdx,0,0,0,0,0,0,7,3,0,,,,,,Leather_C_01Green_Pant_LU,Leather_C_01Green_Pant_LL,,0
3206,,,,,INV_Gauntlets_05,GOYellowPotion.mdx,0,0,0,0,0,0,7,3,0,,Leather_C_01Green_Glove_AL,Leather_C_01Green_Glove_HA,,,,,,0
3208,,,,,INV_Boots_08,GOYellowPotion.mdx,1,0,0,0,0,0,7,3,0,,,,,,,Leather_C_01Green_Boot_LL,Leather_C_01Green_Boot_FO,0
3209,,,,,INV_Robe_02,GOYellowPotion.mdx,0,0,1,0,0,0,7,3,0,Robe_B_01Black_Sleeve_AU,,,Robe_B_01Black_Chest_TU,Robe_B_01Black_Chest_TL,Robe_B_01Black_Pants_LU,Robe_B_01Black_Pant_LL,,0
3210,,,,,INV_Pants_02,GOYellowPotion.mdx,0,0,0,0,0,0,7,3,0,,,,,,Cloth_B_01Gray_Pant_LU,Cloth_B_01Gray_Pant_LL,,0
3211,,,,,INV_Robe_02,GOChain01.mdx,0,0,0,0,0,0,11,3,0,,,,,,,,,0
3212,,,,,INV_Gauntlets_05,GOYellowPotion.mdx,1,0,0,0,0,0,7,3,0,,Cloth_B_01Gray_Glove_AL,Cloth_B_01Gray_Glove_HA,,,,,,0
3213,Sword_1H_Rapier_A_01.mdx,,Sword_1H_Rapier_A_01Gold,,INV_Sword_04,GOSword01.mdx,0,0,0,0,0,0,8,3,0,,,,,,,,,0
3214,Helm_Cloth_A_01.mdx,,Helm_Cloth_A_01Deathguard,,INV_Helmet_04,GOYellowPotion.mdx,0,0,0,0,0,0,7,3,88,,,,,,,,,0
3215,Helm_Monocle_A_01.mdx,,Helm_Monocle_A_01Gold,,INV_Misc_Spyglass_03,GOYellowPotion.mdx,0,0,0,0,0,0,7,3,114,,,,,,,,,0
3216,,,,,INV_Robe_02,GOYellowPotion.mdx,1,0,1,0,0,0,7,3,0,Robe_A_01Maroon_Sleeve_AU,Robe_A_01Maroon_Sleeve_AL,,Robe_A_01Maroon_Chest_TU,Robe_A_01Maroon_Chest_TL,Robe_A_01Maroon_Pants_LU,Robe_A_01Maroon_Pant_LL,,0
3217,,,,,INV_Pants_02,GOYellowPotion.mdx,0,0,0,0,0,0,7,3,0,,,,,,Cloth_B_01Yellow_Pant_LU,Cloth_B_01Yellow_Pant_LL,,0
3218,,,,,INV_Gauntlets_05,GOYellowPotion.mdx,1,0,0,0,0,0,7,3,0,,Cloth_B_01Yellow_Glove_AL,Cloth_B_01Yellow_Glove_HA,,,,,,0
3222,Helm_Mail_D_01.mdx,,Helm_Mail_D_01Silver,,INV_Crown_01,GOYellowPotion.mdx,0,0,0,0,0,0,7,3,114,,,,,,,,,0
3224,Bow_1H_Standard_A_01.mdx,,Bow_1H_Standard_A_01Black,,INV_Weapon_Bow_02,GOYellowPotion.mdx,0,0,0,0,0,5,13,3,0,,,,,,,,,0
3225,,,,,INV_Misc_Food_25,,0,0,0,0,0,0,16,3,0,,,,,,,,,0
3226,Misc_1H_Flower_B_02.mdx,,Misc_1H_Flower_A_04Red,,INV_Misc_Flower_04,GOYellowPotion.mdl,0,0,0,0,0,0,0,3,0,,,,,,,,,0
3227,Axe_2H_Battle_B_01.mdl,,Axe_2H_Battle_B_01,,INV_Axe_03,GOAxe01.mdl,0,0,0,0,0,0,9,3,0,,,,,,,,,0
3228,Sword_1H_Machete_B_01.mdx,,Sword_1H_Machete_B_01_V01,,INV_Sword_05,GOSword01.mdl,0,0,0,0,0,0,8,3,0,,,,,,,,,0
3229,Shield_Round_A_01.mdx,,Shield_Round_A_01Orange,,INV_Shield_02,GOYellowPotion.mdl,0,0,0,0,0,0,8,3,0,,,,,,,,,0
3231,,,,,INV_Misc_Orb_02,GOYellowPotion.mdl,0,0,0,0,0,0,7,3,0,,,,,,,,,0
3232,Axe_2H_War_D_01.mdx,,Axe_2H_War_D_01_V01,,INV_Axe_02,GOAxe01.mdl,0,0,0,0,0,0,9,3,0,,,,,,,,,0
3233,,,,,INV_Misc_Bone_02,GOApple.mdl,0,0,0,0,0,0,12,3,0,,,,,,,,,0
3234,Sword_1H_Katana_B_01.mdx,,Sword_1H_Katana_B_01Green,,INV_Sword_05,GOSword01.mdl,0,0,0,0,0,0,8,3,0,,,,,,,,,0
