ID,ModelName[0],ModelName[1],ModelTexture[0],ModelTexture[1],InventoryIcon,GeosetGroup[0],GeosetGroup[1],GeosetGroup[2],Flags,SpellVisualID,GroupSoundIndex,HelmetGeosetVisID[0],HelmetGeosetVisID[1],Texture[0],Texture[1],Texture[2],Texture[3],Texture[4],Texture[5],Texture[6],Texture[7],ItemVisual
8042,,,,,INV_Misc_Key_02,0,0,0,0,0,8,0,0,,,,,,,,,0
8043,Misc_1H_Orb_C_01.mdx,,Misc_1H_Orb_A_01Blue,,INV_Misc_Orb_01,0,0,0,0,0,24,0,0,,,,,,,,,0
8044,Misc_1H_Orb_C_01.mdx,,Misc_1H_Orb_A_01Blue,,INV_Misc_Gem_Sapphire_01,0,0,0,0,0,24,0,0,,,,,,,,,0
8045,,,,,,0,0,0,0,0,0,0,0,Dress_A_02Blue_Sleeve_AU,,,Cloth_C_01Red_Chest_TU,Cloth_C_01Red_Chest_TL,,,,0
8046,,,,,,0,0,1,0,0,0,0,0,,,,,,Cloth_B_04WhiteBlue_Pant_LU,Cloth_B_04WhiteBlue_Pant_LL,,0
8047,,,,,INV_Misc_Shell_03,0,0,0,0,0,0,0,0,,,,,,,,,0
8048,,,,,INV_Misc_Shell_02,0,0,0,0,0,15,0,0,,,,,,,,,0
8049,,,,,INV_Potion_01,0,0,0,0,0,15,0,0,,,,,,,,,0
8050,,,,,INV_Misc_Shell_01,0,0,0,0,0,17,0,0,,,,,,,,,0
8051,,,,,Spell_Shadow_UnholyFrenzy,0,0,0,0,0,0,0,0,,,,,,,,,0
8052,,,,,INV_Misc_Ammo_Gunpowder_01,0,0,0,0,0,7,0,0,,,,,,,,,0
8053,,,,,,0,0,0,0,0,0,0,0,,,,,Dress_A_02Blue_Chest_TL,,,,0
8054,,,,,INV_Boots_09,0,0,0,0,0,7,0,0,,,,,,,Cloth_A_06Black_Boot_LL,Cloth_A_05Black_Boot_FO,0
8055,,,,,INV_Pants_04,0,0,1,0,0,9,0,0,,,,,,Cloth_A_01Black_Pant_LU,Cloth_A_01Black_Pant_LL,,0
8056,,,,,,0,0,0,0,0,0,0,0,Robe_D_02Red_Sleeve_AU,,,Robe_D_02Red_Chest_TU,Robe_D_02Red_Chest_TL,,,,0
8057,,,,,,0,0,0,0,0,0,0,0,,,,,,Robe_D_02Red_Pant_LU,,,0
8058,,,,,,0,0,1,0,0,0,0,0,,,,,,Robe_D_02Red_Pant_LU,Robe_D_02Red_Pant_LL,,0
8059,,,,,,0,0,0,0,0,0,0,0,,,,,,,,Robe_C_02Red_Boot_FO,0
8060,,,,,INV_Stone_03,0,0,0,0,0,0,0,0,Leather_B_02Black_Sleeve_AU,,,,,,,,0
8061,,,,,INV_Shirt_01,0,0,0,0,0,7,0,0,,,,Leather_B_01Purple_Chest_TU,Leather_B_01Purple_Chest_TL,,,,0
8062,,,,,INV_Boots_07,1,0,0,0,0,7,0,0,,,,,,,Leather_B_01Purple_Boot_LL,Leather_B_01Purple_Boot_FO,0
8063,,,,,,1,0,0,0,0,0,0,0,,Leather_B_01Purple_Bracer_AL,Leather_B_01Purple_Glove_HA,,,,,,0
8064,,,,,,0,0,0,0,0,0,0,0,Leather_B_02Crusader_Sleeve_AU,Leather_B_02Crusader_Glove_AL,,Leather_B_02Crusader_Chest_TU,Leather_B_02Crusader_Chest_TL,Leather_B_02Crusader_Pant_LU,,,0
8065,,,,,,0,0,0,0,0,0,0,0,,,,,,,,Leather_B_02Crusader_Boot_FO,0
8066,,,,,,0,0,0,0,0,0,0,0,,Leather_B_02Crusader_Glove_AL,Leather_B_02Crusader_Glove_HA,,,,,,0
8067,,,,,INV_Stone_03,0,0,0,0,0,0,0,0,Cloth_B_07White_Sleeve_AU,,,,,,,,0
8068,Helm_Circlet_A_01.mdx,,Helm_Blindfold_A_01Red,,INV_Helmet_03,0,0,0,0,0,0,0,0,,,,,,,,,0
8069,Helm_Cloth_C_01Mitre.mdx,,Helm_Cloth_C_01Mitre,,,0,0,0,0,0,0,0,0,,,,,,,,,0
8070,Helm_Cloth_A_01.mdx,,Helm_Cloth_A_01Crimson,,,0,0,0,0,0,0,0,0,,,,,,,,,0
8071,,,,,,0,0,0,0,0,0,0,0,Leather_B_04Black_Sleeve_AU,,,Leather_B_04Black_Chest_TU,Leather_B_04Black_Chest_TL,,,,0
8072,,,,,,0,0,0,0,0,0,0,0,,,,,,Leather_B_04Black_Belt_LU,,,0
8073,,,,,,0,0,0,0,0,0,0,0,,,,,,Leather_B_04Black_Pant_LU,Leather_B_04Black_Pant_LL,,0
8074,,,,,,1,0,0,0,0,0,0,0,,,,,,,Leather_B_04Black_Boot_LL,Leather_B_04Black_Boot_FO,0
8075,,,,,,1,0,0,0,0,0,0,0,,Leather_B_04Black_Glove_AL,Leather_B_04Black_Glove_HA,,,,,,0
8076,,,,,,2,0,0,0,0,0,0,0,,,,Cloth_C_02Purple_Chest_TU,Cloth_C_02Purple_Chest_TL,,,,0
8077,,,,,INV_Boots_05,1,0,0,0,0,7,0,0,,,,,,,Cloth_C_02Purple_Boot_LL,Cloth_A_05Blue_Boot_FO,0
8078,Knife_1H_HotPoker_A_01.mdx,,Knife_1H_HotPoker_A_01Black,,INV_Sword_01,0,0,0,0,0,8,0,0,,,,,,,,,0
8079,,,,,INV_Pants_01,0,0,0,0,0,7,0,0,,,,,,Cloth_B_02Red_Pant_LU,Cloth_B_02Red_Pant_LL,,0
8080,,,,,INV_Jewelry_Ring_03,2,0,0,0,0,14,0,0,,,,,,,Leather_C_02Green_Boot_LL,Leather_C_02Green_Boot_FO,0
8081,,,,,,0,0,1,0,0,0,0,0,Robe_D_02Red_Sleeve_AU,Robe_D_03Black_Bracer_AL,,Robe_D_02Red_Chest_TU,Robe_D_02Red_Chest_TL,,,,0
8667,,,,,INV_Chest_Leather_09,0,0,0,0,0,7,0,0,,,,Leather_B_02Green_Chest_TU,Leather_B_02Green_Chest_TL,,,,0
8668,,,,,INV_Chest_Plate06,0,0,0,0,0,11,0,0,Mail_C_01Silver_Sleeve_AU,Mail_C_01Silver_Sleeve_AL,,Mail_C_01Silver_Chest_TU,Mail_C_01_Silver_Chest_TL,,,,0
8669,,,,,INV_Chest_Leather_07,0,0,0,0,0,7,0,0,,,,Leather_C_03Red_Chest_TU,Leather_C_03Red_Chest_TL,,,,0
8670,,,,,INV_Shirt_06,0,0,0,0,0,7,0,0,,,,Cloth_A_02Gold_Chest_TU,Cloth_A_02Gold_Chest_TL,,,,0
8671,,,,,INV_Shirt_10,0,0,0,0,0,7,0,0,,,,Cloth_A_01Blue_Chest_TU,Cloth_A_01Blue_Chest_TL,,,,0
8672,,,,,INV_Chest_Chain_05,0,0,0,0,0,11,0,0,Mail_A_03Silver_Sleeve_AU,,,Mail_A_03Silver_Chest_TU,Mail_A_03Silver_Chest_TL,,,,0
8673,,,,,INV_Shirt_05,0,0,0,0,0,7,0,0,,,,Cloth_A_01Brown_Chest_TU,Cloth_A_01Brown_Chest_TL,,,,0
8674,,,,,INV_Shirt_13,0,0,0,0,0,7,0,0,,,,Cloth_A_02Black_Chest_TU,Cloth_A_02Black_Chest_TL,,,,0
8675,,,,,INV_Chest_Chain_15,0,0,0,0,0,11,0,0,,,,Mail_B_03Silver_Chest_TU,Mail_B_03Silver_Chest_TL,,,,0
8676,,,,,INV_Chest_Leather_08,0,0,0,0,0,7,0,0,Leather_B_03Black_Sleeve_AU,,,Leather_B_03Black_Chest_TU,Leather_B_03Black_Chest_TL,,,,0
8677,,,,,INV_Shirt_16,0,0,0,0,0,7,0,0,Cloth_C_01Gray_Sleeve_AU,Cloth_C_01Gray_Sleeve_AL,,Cloth_C_01Gray_Chest_TU,Cloth_C_01Gray_Chest_TL,,,,0
8678,,,,,INV_Chest_Chain_06,0,0,0,0,0,11,0,0,,,,Mail_C_01Silver_Chest_TU,Mail_C_01_Silver_Chest_TL,,,,0
8679,,,,,INV_Chest_Leather_09,0,0,0,0,0,7,0,0,Leather_B_02Brown_Sleeve_AU,,,Leather_B_02Brown_Chest_TU,Leather_B_02Brown_Chest_TL,,,,0
8680,,,,,INV_Shirt_03,0,0,0,0,0,7,0,0,Cloth_B_01Yellow_Sleeve_AU,,,Cloth_B_01Yellow_Chest_TU,Cloth_B_01Yellow_Chest_TL,,,,0
8681,,,,,INV_Shirt_06,0,0,0,0,0,7,0,0,Cloth_B_02Green_Sleeve_AU,Cloth_B_02Green_Sleeve_AL,,Cloth_B_02Green_Chest_TU,Cloth_B_02Green_Chest_TL,,,,0
8682,,,,,INV_Chest_Leather_08,0,0,0,0,0,7,0,0,Leather_D_02Black_Sleeve_AU,Leather_D_02Black_Sleeve_AL,,Leather_D_02Black_Chest_TU,Leather_D_02Black_Chest_TL,,,,0
8683,,,,,INV_Chest_Chain_09,0,0,0,0,0,11,0,0,,,,Mail_C_01Silver_Chest_TU,Mail_C_01_Silver_Chest_TL,,,,0
8684,,,,,INV_Chest_Leather_09,0,0,0,0,0,7,0,0,,,,Leather_C_02Brown_Chest_TU,Leather_C_02Brown_Chest_TL,,,,0
8685,,,,,INV_Shirt_05,0,0,0,0,0,7,0,0,Leather_A_03Beige_Sleeve_AU,,,Leather_A_03Beige_Chest_TU,Leather_A_03Beige_Chest_TL,,,,0
8686,Hammer_2H_Maul_A_03.mdx,,Hammer_2H_Maul_A_03Blue,,INV_Hammer_16,0,0,0,0,0,9,0,0,,,,,,,,,0
8687,Hammer_2H_Maul_A_03.mdx,,Hammer_2H_Maul_A_03Blue,,INV_Hammer_15,0,0,0,0,0,9,0,0,,,,,,,,,0
8688,Hammer_2H_Maul_A_02.mdl,,Hammer_2H_Maul_A_02Green,,INV_Hammer_15,0,0,0,0,0,9,0,0,,,,,,,,,0
8689,Hammer_2H_Maul_A_03.mdl,,Hammer_2H_Maul_A_03Red,,INV_Hammer_15,0,0,0,0,0,9,0,0,,,,,,,,,0
9345,,,,,INV_Misc_Gem_Amethyst_02,0,0,0,0,0,8,0,0,,,,,,,,,0
9346,,,,,INV_Chest_Leather_04,0,0,0,0,0,7,0,0,,,,Leather_Horde_B_03Red_Chest_TU,Leather_Horde_B_03Red_Chest_TL,,,,0
9347,,,,,INV_Shirt_03,2,0,0,0,0,7,0,0,Cloth_B_05SwashA_Sleeve_AU,Cloth_B_05SwashA_Sleeve_AL,,Cloth_B_05SwashA_Chest_TU,,,,,0
9348,,,,,INV_Pants_02,0,0,0,0,0,7,0,0,,,,,,Leather_C_02Green_Pant_LU,Leather_C_02Green_Pant_LL,,0
9349,,,,,INV_Chest_Leather_06,0,0,0,0,0,7,0,0,Leather_C_01Purple_Sleeve_AU,,,Leather_C_01Purple_Chest_TU,Leather_C_01Purple_Chest_TL,,,,0
9350,,,,,INV_Robe_02,1,0,1,0,0,7,0,0,Robe_C_03Blue_Sleeve_AU,Robe_C_03Blue_Sleeve_AL,,Robe_C_03Blue_Chest_TU,Robe_C_03Blue_Chest_TL,Robe_C_03Blue_Pants_LU,Robe_C_03Blue_Pant_LL,,0
9351,,,,,INV_Robe_01,1,0,1,0,0,7,0,0,Robe_C_03Blue_Sleeve_AU,Robe_C_03Blue_Sleeve_AL,,Robe_C_03Blue_Chest_TU,Robe_C_03Blue_Chest_TL,Robe_C_03Blue_Pants_LU,Robe_C_03Blue_Pant_LL,,0
9352,,,,,INV_Robe_01,1,0,1,0,0,7,0,0,Robe_C_03Blue_Sleeve_AU,Robe_C_03Blue_Sleeve_AL,,Robe_C_03Blue_Chest_TU,Robe_C_03Blue_Chest_TL,Robe_C_03Blue_Pants_LU,Robe_C_03Blue_Pant_LL,,0
9353,,,,,INV_Boots_01,0,0,0,0,0,10,0,0,,,,,,,Mail_B_01_Boot_LL,Mail_B_01_Boot_FO,0
9354,,,,,INV_Shield_04,0,0,0,0,0,9,0,0,,,,,,,,,0
9364,,,,,,0,0,0,0,0,0,0,0,,Leather_B_03Black_Glove_AL,Leather_A_01Black_Glove_HA,,,,,,0
9365,,,,,INV_Belt_04,0,0,0,0,0,7,0,0,,,,,,Leather_A_02_Belt_LU,,,0
9366,,,,,,0,0,0,0,0,0,0,0,,Leather_Horde_A_03Brown_Glove_AL,Leather_Horde_A_03Brown_Glove_HA,,,,,,0
9367,,,,,INV_Chest_Chain,0,0,0,0,0,0,0,0,,,,Mail_A_02_Chest_TU,Mail_A_02_Chest_TL,,,,0
9368,,,,,INV_Boots_01,0,0,0,0,0,0,0,0,,,,,,,Mail_A_02_Boot_LL,Mail_A_02_Boot_FO,0
9369,,,,,INV_Belt_02,0,0,0,0,0,0,0,0,,,,,,Mail_A_01Red_Belt_LU,,,0
9370,Sword_1H_Katana_A_01.mdx,,Sword_1H_Katana_A_01Medium,,INV_Sword_10,0,0,0,0,0,8,0,0,,,,,,,,,0
9371,,,,,,0,0,0,0,0,0,0,0,,,,Leather_B_04Green_Chest_TU,Leather_C_03White_Chest_TL,,,,0
9372,,,,,,0,0,0,0,0,0,0,0,,Leather_B_04Black_Bracer_AL,,,,,,,0
9373,,,,,INV_Gauntlets_05,1,0,0,0,0,7,0,0,,Leather_A_03Beige_Glove_AL,Leather_A_03Beige_Glove_HA,,,,,,0
9374,,,,,INV_Gauntlets_05,0,0,0,0,0,7,0,0,,Leather_A_03Beige_Glove_AL,Leather_A_03Beige_Glove_HA,,,,,,0
9375,Buckler_Damaged_A_02.mdx,,Buckler_Damaged_A_02Black,,INV_Shield_09,0,0,0,0,0,8,0,0,,,,,,,,,0
9376,,,,,INV_Chest_Chain,0,0,0,0,0,11,0,0,,,,Mail_A_03Brass_Chest_TU,Mail_A_03Brass_Chest_TL,,,,0
9377,,,,,INV_Jewelry_Amulet_03,0,0,0,0,0,10,0,0,,,,,,,,,0
9378,,,,,INV_Bracer_03,0,0,0,0,0,10,0,0,,Mail_C_03Black_Bracer_AL,,,,,,,0
9379,,,,,INV_Robe_01,2,0,1,0,0,7,0,0,Robe_A_03Green_Sleeve_AU,Robe_A_03Green_Sleeve_AL,,Robe_A_03Green_Chest_TU,Robe_A_03Green_Chest_TL,Robe_A_03Green_Pant_LU,Robe_A_03Green_Pant_LL,,0
9380,,,,,INV_Pants_05,0,0,0,0,0,7,0,0,,,,,,Leather_A_02Green_Pant_LU,Leather_A_02Green_Pant_LL,,0
9381,Hammer_1H_Standard_A_03.mdx,,Hammer_1H_Standard_A_03Blue,,INV_Hammer_20,0,0,0,0,0,8,0,0,,,,,,,,,0
9382,,,,,,0,0,0,0,0,0,0,0,Cloth_B_07White_Sleeve_AU,,,Cloth_A_05Green_Chest_TU,Cloth_A_05Green_Chest_TL,,,,0
9383,,,,,,0,0,1,0,0,0,0,0,,,,,,Dress_B_03Blue_Pant_LU,Dress_B_03Blue_Pant_LL,,0
9384,,,,,,0,0,0,0,0,0,0,0,,,,,,,,Dress_B_03Blue_Boot_FO,0
9385,,,,,INV_Gauntlets_09,1,0,0,0,0,10,0,0,,Plate_A_01Copper_Glove_AL,Plate_A_01Copper_Glove_HA,,,,,,0
9386,,,,,INV_Gauntlets_09,0,0,0,0,0,10,0,0,,Plate_A_01Copper_Glove_AL,Plate_A_01Copper_Glove_HA,,,,,,0
9387,,,,,INV_Chest_Plate03,0,0,0,0,0,11,0,0,,,,Plate_A_01Copper_Chest_TU,Plate_A_01Copper_Chest_TL,,,,0
9388,,,,,INV_Bracer_03,0,0,0,0,0,10,0,0,,Plate_A_01Copper_Bracer_AL,,,,,,,0
9389,,,,,INV_Belt_03,0,0,0,0,0,8,0,0,,,,,,Plate_A_01Copper_Belt_LU,,,0
9390,,,,,INV_Gauntlets_05,1,0,0,0,0,10,0,0,,Mail_A_01Red_Glove_AL,Mail_A_01Red_Glove_HA,,,,,,0
9391,,,,,INV_Pants_03,0,0,0,0,0,11,0,0,,,,,,Mail_C_01Copper_Pant_LU,Mail_C_01Copper_Pant_LL,,0
9392,LShoulder_Mail_A_03.mdx,RShoulder_Mail_A_03.mdx,Shoulder_Mail_A_03Bronze,Shoulder_Mail_A_03Bronze,INV_Shoulder_05,0,0,0,0,0,8,0,0,,,,,,,,,0
9393,LShoulder_Mail_A_03.mdx,RShoulder_Mail_A_03.mdx,Shoulder_Mail_A_03Copper,Shoulder_Mail_A_03Copper,INV_Shoulder_05,0,0,0,0,0,8,0,0,,,,,,,,,0
9394,,,,,INV_Misc_Book_08,0,0,0,0,0,8,0,0,,,,,,,,,0
9395,,,,,INV_Bracer_05,0,0,0,0,0,10,0,0,,Mail_C_01Copper_Glove_AL,,,,,,,0
9396,,,,,INV_Misc_MonsterFang_01,0,0,0,0,0,12,0,0,,,,,,,,,0
9397,,,,,INV_Letter_10,0,0,0,0,0,20,0,0,,,,,,,,,0
9398,,,,,,0,0,0,0,0,0,0,0,,,,,,Cloth_Horde_B_03Black_Belt_LU,,,0
9399,,,,,,1,0,0,0,0,0,0,0,,Cloth_Horde_B_03Black_Glove_AL,Cloth_Horde_B_03Black_Glove_HA,,,,,,0
9400,,,,,,0,0,0,0,0,0,0,0,Cloth_Horde_B_01Red_Sleeve_AU,Cloth_Horde_B_01Red_Sleeve_AL,,Cloth_Horde_B_01Red_Chest_TU,Cloth_Horde_B_01Red_Chest_TL,,,,0
9401,,,,,,0,0,0,0,0,0,0,0,,,,,,Cloth_Horde_B_01Red_Belt_LU,,,0
9402,,,,,,1,0,0,0,0,0,0,0,,Cloth_Horde_B_01Red_Glove_AL,Cloth_Horde_B_01Red_Glove_HA,,,,,,0
9403,,,,,INV_Chest_Chain_09,0,0,0,0,0,11,0,0,,,,Mail_B_03Silver_Chest_TU,Mail_B_03Silver_Chest_TL,,,,0
9404,,,,,INV_Boots_01,2,0,0,0,0,10,0,0,,,,,,,Mail_B_03Silver_Boot_LL,Mail_B_03Silver_Boot_FO,0
9405,,,,,INV_Gauntlets_05,2,0,0,0,0,10,0,0,,Mail_B_03Silver_Glove_AL,Mail_B_03Silver_Glove_HA,,,,,,0
9406,,,,,INV_Gauntlets_05,1,0,0,0,0,10,0,0,,Mail_B_03Silver_Glove_AL,Mail_B_03Silver_Glove_HA,,,,,,0
9407,LShoulder_Mail_B_03.mdx,RShoulder_Mail_B_03.mdx,Shoulder_Mail_B_03Silver,Shoulder_Mail_B_03Silver,INV_Shoulder_09,0,0,0,0,0,8,0,0,,,,,,,,,0
9408,,,,,INV_Chest_Chain_06,0,0,0,0,0,11,0,0,,,,Mail_A_03Silver_Chest_TU,Mail_A_03Silver_Chest_TL,,,,0
9409,,,,,INV_Boots_01,2,0,0,0,0,10,0,0,,,,,,,Mail_C_03Green_Boot_LL,Mail_C_03Green_Boot_FO,0
9410,,,,,INV_Boots_01,1,0,0,0,0,10,0,0,,,,,,,Mail_C_03Green_Boot_LL,Mail_C_03Green_Boot_FO,0
9411,,,,,INV_Boots_01,3,0,0,0,0,10,0,0,,,,,,,Mail_C_03Green_Boot_LL,Mail_C_03Green_Boot_FO,0
9412,,,,,INV_Boots_01,0,0,0,0,0,10,0,0,,,,,,,Mail_C_03Green_Boot_LL,Mail_C_03Green_Boot_FO,0
8434,LShoulder_Leather_C_02.mdx,RShoulder_Leather_C_02.mdx,Shoulder_Leather_C_02Black,Shoulder_Leather_C_02Black,,0,0,0,0,0,0,0,0,,,,,,,,,0
8435,,,,,,0,0,0,0,0,0,0,0,Leather_C_02Black_Sleeve_AU,,,Leather_C_02Black_Chest_TU,Leather_C_02Black_Chest_TL,,,,0
8436,Misc_1H_Potion_A_01.mdx,,Misc_1H_Potion_B_01Blue,,INV_Potion_17,0,0,0,0,0,17,0,0,,,,,,,,,0
8437,,,,,INV_Bracer_12,0,0,0,0,0,7,0,0,,Leather_A_04Green_Bracer_AL,,,,,,,0
8438,Stave_2H_Long_B_01.mdx,,Stave_2H_Long_B_01Gold,,INV_Staff_01,0,0,0,0,0,13,0,0,,,,,,,,,0
8439,Sword_2H_Broadsword_A_02.mdx,,Sword_2H_Broadsword_A_02Silver,,INV_Sword_06,0,0,0,0,0,9,0,0,,,,,,,,,0
8440,,,,,INV_Pants_02,0,0,0,0,0,7,0,0,,,,,,Leather_B_01Yellow_Pant_LU,Leather_B_01Yellow_Pant_LL,,0
8441,,,,,INV_Misc_Cape_01,0,0,0,0,0,10,0,0,,,,,,,,,0
8442,,,,,INV_Misc_Bag_10_Green,0,0,0,0,0,18,0,0,,,,,,,,,0
8443,,,,,,1,0,0,0,0,0,0,0,,,,,,,Leather_A_04Dark_Boot_LL,Leather_A_04Dark_Boot_FO,0
8444,,,,,INV_Shirt_01,0,0,0,0,0,7,0,0,Cloth_B_07Brown_Sleeve_AU,,,Cloth_B_07Brown_Chest_TU,Cloth_B_07Brown_Chest_TL,,,,0
8445,Helm_Circlet_C_01.mdx,,Helm_Circlet_C_01Silver,,INV_Crown_01,0,0,0,0,0,7,0,0,,,,,,,,,0
8446,Helm_Circlet_A_01.mdx,,Helm_Circlet_A_01Brown,,INV_Misc_Bandana_01,0,0,0,0,0,7,0,0,,,,,,,,,0
8447,Axe_2H_War_A_03.mdx,,Axe_2H_War_A_03White,,INV_Axe_23,0,0,0,0,0,9,0,0,,,,,,,,,0
8448,Knife_1H_Standard_A_01.mdx,,Knife_1H_Standard_A_01Blue,,INV_Weapon_ShortBlade_05,0,0,0,0,0,8,0,0,,,,,,,,,0
8449,,,,,INV_Gauntlets_05,0,0,0,0,0,7,0,0,,Leather_A_03Green_Glove_AL,Leather_A_03Green_Glove_HA,,,,,,0
8450,,,,,INV_Gauntlets_05,0,0,0,0,0,7,0,0,,Leather_A_03Red_Glove_AL,Leather_A_03Red_Glove_HA,,,,,,0
8451,,,,,INV_Gauntlets_05,1,0,0,0,0,7,0,0,,Leather_A_03Green_Glove_AL,Leather_A_03Green_Glove_HA,,,,,,0
8452,,,,,INV_Potion_11,0,0,0,0,0,17,0,0,,,,,,,,,0
8453,,,,,INV_Potion_04,0,0,0,0,0,17,0,0,,,,,,,,,0
8454,Axe_1H_Hatchet_A_01.mdl,,Axe_1H_Hatchet_A_01Blue,,INV_Axe_19,0,0,0,0,0,8,0,0,,,,,,,,,0
8455,Axe_1H_Hatchet_B_02.mdl,,Axe_1H_Hatchet_B_02Green,,INV_Axe_14,0,0,0,0,0,8,0,0,,,,,,,,,0
8456,Axe_1H_Hatchet_B_02.mdx,,Axe_1H_Hatchet_B_02Green,,INV_Axe_14,0,0,0,0,0,8,0,0,,,,,,,,,0
8457,Axe_1H_Hatchet_B_03.mdx,,Axe_1H_Hatchet_B_03Black,,INV_Axe_21,0,0,0,0,0,8,0,0,,,,,,,,,0
8458,Axe_1H_Hatchet_C_01.mdx,,Axe_1H_Hatchet_C_01Black,,INV_Axe_06,0,0,0,0,0,8,0,0,,,,,,,,,0
8459,Axe_1H_Hatchet_B_02.mdx,,Axe_1H_Hatchet_B_02Silver,,INV_Axe_14,0,0,0,0,0,8,0,0,,,,,,,,,0
8460,Axe_1H_Hatchet_A_01.mdl,,Axe_1H_Hatchet_A_01Gold,,INV_Axe_17,0,0,0,0,0,8,0,0,,,,,,,,,0
8461,Axe_1H_Hatchet_B_03.mdx,,Axe_1H_Hatchet_B_03Red,,INV_Axe_21,0,0,0,0,0,8,0,0,,,,,,,,,0
8462,Axe_1H_Hatchet_B_02.mdx,,Axe_1H_Hatchet_B_02Silver,,INV_Axe_14,0,0,0,0,0,8,0,0,,,,,,,,,0
8463,Axe_1H_Hatchet_B_01.mdl,,Axe_1H_Hatchet_B_01Copper,,INV_Axe_23,0,0,0,0,0,8,0,0,,,,,,,,,0
8464,Axe_1H_Hatchet_B_03.mdx,,Axe_1H_Hatchet_B_03Black,,INV_Axe_21,0,0,0,0,0,8,0,0,,,,,,,,,0
8465,Axe_1H_Hatchet_B_01.mdl,,Axe_1H_Hatchet_B_01Silver,,INV_Axe_23,0,0,0,0,0,8,0,0,,,,,,,,,0
8466,Knife_1H_Cleaver_A_01.mdx,,Knife_1H_Cleaver_A_01Bloody,,INV_Axe_23,0,0,0,0,0,8,0,0,,,,,,,,,0
8467,Axe_1H_Hatchet_B_01.mdx,,Axe_1H_Hatchet_B_01Silver,,INV_Axe_23,0,0,0,0,0,8,0,0,,,,,,,,,0
8468,Axe_1H_Hatchet_B_03.mdx,,Axe_1H_Hatchet_B_03Red,,INV_Axe_21,0,0,0,0,0,8,0,0,,,,,,,,,0
8469,Axe_1H_Hatchet_B_02.mdx,,Axe_1H_Hatchet_B_02Green,,INV_Axe_14,0,0,0,0,0,8,0,0,,,,,,,,,0
8470,Axe_1H_Hatchet_A_03.mdx,,Axe_1H_Hatchet_B_01Silver,,INV_Axe_17,0,0,0,0,0,8,0,0,,,,,,,,,0
8471,,,,,INV_Cask_01,0,0,0,0,0,16,0,0,,,,,,,,,0
8472,Axe_1H_Flint_A_01.mdx,,Axe_1H_Flint_A_01Black,,INV_ThrowingAxe_03,0,0,0,0,0,8,0,0,,,,,,,,,0
8473,Axe_1H_Hatchet_A_01.mdx,,Axe_1H_Hatchet_A_01Blue,,INV_ThrowingAxe_01,0,0,0,0,0,8,0,0,,,,,,,,,0
8474,Axe_1H_Hatchet_A_01.mdl,,Axe_1H_Hatchet_A_01Gold,,INV_ThrowingAxe_01,0,0,0,0,0,8,0,0,,,,,,,,,0
8475,Axe_1H_Hatchet_A_01.mdl,,Axe_1H_Hatchet_A_01Blue,,INV_ThrowingAxe_01,0,0,0,0,0,8,0,0,,,,,,,,,0
8476,Axe_1H_Hatchet_B_01.mdx,,Axe_1H_Hatchet_B_01Copper,,INV_Axe_24,0,0,0,0,0,8,0,0,,,,,,,,,0
8477,Axe_1H_Hatchet_A_03.mdx,,Axe_1H_Hatchet_A_03Gold,,INV_Axe_17,0,0,0,0,0,8,0,0,,,,,,,,,0
8478,Axe_1H_Flint_A_01.mdx,,Axe_1H_Flint_A_01Red,,INV_ThrowingAxe_03,0,0,0,0,0,8,0,0,,,,,,,,,0
8479,Axe_1H_Flint_A_01.mdl,,Axe_1H_Flint_A_01Brown,,INV_ThrowingAxe_03,0,0,0,0,0,8,0,0,,,,,,,,,0
8480,Axe_1H_Hatchet_B_01.mdx,,Axe_1H_Hatchet_B_01Gold,,INV_Axe_23,0,0,0,0,0,8,0,0,,,,,,,,,0
8481,Axe_1H_Hatchet_B_01.mdx,,Axe_1H_Hatchet_B_01Copper,,INV_Axe_23,0,0,0,0,0,8,0,0,,,,,,,,,0
8482,Knife_1H_Cleaver_A_01.mdl,,Knife_1H_Cleaver_A_01Bloody,,INV_Axe_23,0,0,0,0,0,8,0,0,,,,,,,,,0
8483,Axe_1H_Hatchet_A_02.mdl,,Axe_1H_Hatchet_A_02Rusty,,INV_Axe_11,0,0,0,0,0,8,0,0,,,,,,,,,0
8484,Axe_1H_Hatchet_A_02.mdx,,Axe_1H_Hatchet_A_02Silver,,INV_Axe_11,0,0,0,0,0,8,0,0,,,,,,,,,0
8485,Axe_1H_Hatchet_A_01.mdx,,Axe_1H_Hatchet_A_02Silver,,INV_ThrowingAxe_01,0,0,0,0,0,8,0,0,,,,,,,,,0
8486,Axe_1H_Hatchet_A_01.mdl,,Axe_1H_Hatchet_A_01Red,,INV_ThrowingAxe_01,0,0,0,0,0,8,0,0,,,,,,,,,0
8487,Axe_1H_Hatchet_B_01.mdx,,Axe_1H_Hatchet_B_01Gold,,INV_Axe_23,0,0,0,0,0,8,0,0,,,,,,,,,0
8488,Axe_1H_Flint_A_01.mdx,,Axe_1H_Flint_A_01Brown,,INV_ThrowingAxe_03,0,0,0,0,0,8,0,0,,,,,,,,,0
8489,Axe_1H_Hatchet_C_01.mdx,,Axe_1H_Hatchet_C_01Blue,,INV_Axe_06,0,0,0,0,0,8,0,0,,,,,,,,,0
8490,Axe_1H_Hatchet_A_02.mdx,,Axe_1H_Hatchet_A_02Green,,INV_Axe_11,0,0,0,0,0,8,0,0,,,,,,,,,0
